"record 119_12, signal 0","record 119_12, signal 1"
-1.27,-0.47
-1.255,-0.48
-1.23,-0.49
-1.22,-0.5
-1.22,-0.51
-1.215,-0.53
-1.225,-0.545
-1.205,-0.565
-1.215,-0.57
-1.21,-0.565
-1.22,-0.555
-1.195,-0.565
-1.185,-0.535
-1.18,-0.54
-1.17,-0.545
-1.165,-0.54
-1.17,-0.535
-1.175,-0.54
-1.19,-0.54
-1.215,-0.555
-1.205,-0.555
-1.2,-0.55
-1.205,-0.545
-1.19,-0.54
-1.185,-0.525
-1.18,-0.515
-1.155,-0.515
-1.16,-0.525
-1.16,-0.515
-1.16,-0.535
-1.175,-0.55
-1.17,-0.555
-1.185,-0.545
-1.185,-0.54
-1.165,-0.545
-1.165,-0.525
-1.135,-0.535
-1.15,-0.515
-1.125,-0.515
-1.125,-0.53
-1.125,-0.525
-1.12,-0.54
-1.15,-0.545
-1.14,-0.565
-1.145,-0.55
-1.145,-0.55
-1.125,-0.565
-1.14,-0.545
-1.12,-0.54
-1.115,-0.54
-1.085,-0.525
-1.11,-0.52
-1.115,-0.535
-1.1,-0.54
-1.125,-0.545
-1.11,-0.54
-1.115,-0.565
-1.11,-0.55
-1.1,-0.57
-1.09,-0.555
-1.095,-0.555
-1.09,-0.535
-1.065,-0.545
-1.095,-0.535
-1.07,-0.54
-1.07,-0.55
-1.085,-0.56
-1.085,-0.58
-1.095,-0.58
-1.095,-0.585
-1.09,-0.575
-1.07,-0.585
-1.06,-0.56
-1.05,-0.55
-1.05,-0.55
-1.06,-0.555
-1.045,-0.545
-1.05,-0.565
-1.065,-0.575
-1.045,-0.595
-1.055,-0.6
-1.065,-0.595
-1.06,-0.585
-1.05,-0.58
-1.05,-0.575
-1.045,-0.555
-1.04,-0.555
-1.05,-0.575
-1.07,-0.575
-1.06,-0.585
-1.06,-0.585
-1.05,-0.6
-1.05,-0.6
-1.05,-0.595
-1.035,-0.595
-1.02,-0.605
-1.04,-0.59
-1.025,-0.575
-1.015,-0.585
-1.01,-0.59
-1.01,-0.585
-1.025,-0.59
-1.035,-0.61
-1.04,-0.62
-1.03,-0.63
-1.03,-0.625
-1.015,-0.625
-1.0,-0.615
-0.995,-0.595
-1.0,-0.58
-0.975,-0.58
-0.995,-0.6
-1.0,-0.6
-1.01,-0.61
-0.985,-0.615
-0.995,-0.615
-0.995,-0.61
-1.005,-0.625
-1.005,-0.61
-0.995,-0.605
-0.98,-0.615
-0.975,-0.59
-0.95,-0.595
-0.95,-0.59
-0.95,-0.595
-0.955,-0.605
-0.99,-0.62
-0.995,-0.625
-0.97,-0.625
-0.985,-0.625
-0.975,-0.63
-0.97,-0.61
-0.955,-0.595
-0.945,-0.59
-0.94,-0.6
-0.94,-0.595
-0.935,-0.62
-0.95,-0.62
-0.955,-0.63
-0.96,-0.635
-0.975,-0.64
-0.975,-0.63
-0.965,-0.625
-0.95,-0.61
-0.94,-0.6
-0.925,-0.605
-0.92,-0.605
-0.935,-0.615
-0.92,-0.6
-0.925,-0.6
-0.94,-0.615
-0.94,-0.64
-0.955,-0.645
-0.965,-0.64
-0.96,-0.63
-0.95,-0.62
-0.94,-0.615
-0.925,-0.61
-0.91,-0.605
-0.905,-0.605
-0.93,-0.625
-0.925,-0.625
-0.94,-0.63
-0.97,-0.62
-0.965,-0.625
-0.95,-0.635
-0.94,-0.625
-0.925,-0.61
-0.91,-0.61
-0.905,-0.59
-0.885,-0.605
-0.895,-0.61
-0.895,-0.59
-0.905,-0.625
-0.915,-0.625
-0.93,-0.64
-0.92,-0.64
-0.925,-0.655
-0.91,-0.64
-0.905,-0.625
-0.915,-0.61
-0.89,-0.595
-0.88,-0.6
-0.88,-0.59
-0.89,-0.605
-0.89,-0.6
-0.895,-0.615
-0.9,-0.61
-0.9,-0.635
-0.895,-0.64
-0.9,-0.635
-0.895,-0.615
-0.885,-0.6
-0.88,-0.605
-0.855,-0.59
-0.865,-0.6
-0.865,-0.61
-0.855,-0.62
-0.88,-0.625
-0.89,-0.64
-0.895,-0.645
-0.91,-0.64
-0.89,-0.62
-0.9,-0.625
-0.89,-0.6
-0.89,-0.6
-0.87,-0.585
-0.875,-0.6
-0.86,-0.585
-0.865,-0.615
-0.87,-0.61
-0.885,-0.625
-0.885,-0.64
-0.905,-0.645
-0.905,-0.64
-0.885,-0.64
-0.865,-0.64
-0.865,-0.615
-0.86,-0.615
-0.855,-0.625
-0.865,-0.6
-0.865,-0.625
-0.885,-0.645
-0.895,-0.66
-0.885,-0.64
-0.89,-0.645
-0.895,-0.64
-0.875,-0.63
-0.865,-0.61
-0.865,-0.61
-0.845,-0.6
-0.85,-0.605
-0.84,-0.615
-0.84,-0.625
-0.845,-0.64
-0.88,-0.645
-0.865,-0.645
-0.87,-0.635
-0.86,-0.645
-0.855,-0.635
-0.835,-0.63
-0.85,-0.615
-0.835,-0.61
-0.835,-0.595
-0.85,-0.62
-0.855,-0.62
-0.86,-0.625
-0.87,-0.62
-0.885,-0.64
-0.885,-0.62
-0.865,-0.615
-0.845,-0.625
-0.845,-0.605
-0.835,-0.6
-0.82,-0.6
-0.815,-0.605
-0.81,-0.59
-0.825,-0.625
-0.83,-0.62
-0.845,-0.64
-0.84,-0.64
-0.84,-0.63
-0.835,-0.635
-0.83,-0.61
-0.815,-0.61
-0.805,-0.59
-0.785,-0.575
-0.765,-0.58
-0.76,-0.57
-0.75,-0.555
-0.745,-0.565
-0.74,-0.585
-0.74,-0.56
-0.735,-0.555
-0.71,-0.54
-0.7,-0.525
-0.67,-0.53
-0.64,-0.505
-0.595,-0.49
-0.57,-0.5
-0.54,-0.505
-0.49,-0.515
-0.495,-0.545
-0.5,-0.565
-0.51,-0.59
-0.535,-0.605
-0.535,-0.625
-0.53,-0.625
-0.515,-0.615
-0.49,-0.615
-0.53,-0.62
-0.545,-0.625
-0.605,-0.625
-0.655,-0.625
-0.715,-0.64
-0.775,-0.645
-0.8,-0.645
-0.835,-0.65
-0.85,-0.645
-0.85,-0.645
-0.84,-0.64
-0.83,-0.655
-0.805,-0.66
-0.805,-0.65
-0.82,-0.65
-0.82,-0.66
-0.84,-0.67
-0.84,-0.685
-0.86,-0.685
-0.86,-0.685
-0.86,-0.67
-0.855,-0.66
-0.845,-0.645
-0.845,-0.645
-0.835,-0.64
-0.84,-0.63
-0.835,-0.635
-0.835,-0.65
-0.845,-0.64
-0.87,-0.65
-0.9,-0.65
-0.925,-0.635
-0.925,-0.59
-0.87,-0.545
-0.765,-0.475
-0.61,-0.435
-0.4,-0.43
-0.125,-0.44
0.2,-0.505
0.565,-0.62
0.895,-0.79
1.145,-1.0
1.3,-1.215
1.32,-1.4
1.27,-1.525
1.11,-1.585
0.805,-1.565
0.39,-1.53
-0.09,-1.455
-0.56,-1.4
-0.84,-1.32
-0.95,-1.245
-0.88,-1.155
-0.775,-1.09
-0.635,-0.985
-0.575,-0.945
-0.6,-0.865
-0.63,-0.795
-0.69,-0.745
-0.745,-0.68
-0.785,-0.64
-0.805,-0.64
-0.805,-0.615
-0.805,-0.62
-0.81,-0.63
-0.82,-0.63
-0.825,-0.615
-0.825,-0.635
-0.825,-0.6
-0.84,-0.59
-0.825,-0.565
-0.825,-0.545
-0.81,-0.55
-0.815,-0.545
-0.84,-0.54
-0.85,-0.56
-0.85,-0.585
-0.855,-0.57
-0.86,-0.585
-0.875,-0.575
-0.885,-0.565
-0.865,-0.535
-0.86,-0.54
-0.855,-0.54
-0.835,-0.54
-0.83,-0.52
-0.83,-0.545
-0.845,-0.535
-0.85,-0.535
-0.855,-0.54
-0.86,-0.535
-0.865,-0.545
-0.865,-0.53
-0.86,-0.525
-0.87,-0.525
-0.84,-0.5
-0.83,-0.495
-0.83,-0.495
-0.83,-0.505
-0.84,-0.515
-0.84,-0.525
-0.855,-0.525
-0.855,-0.53
-0.85,-0.53
-0.855,-0.52
-0.845,-0.51
-0.83,-0.495
-0.825,-0.51
-0.79,-0.48
-0.8,-0.49
-0.79,-0.475
-0.795,-0.495
-0.8,-0.49
-0.81,-0.5
-0.785,-0.515
-0.785,-0.505
-0.78,-0.515
-0.775,-0.5
-0.765,-0.465
-0.755,-0.475
-0.735,-0.455
-0.71,-0.46
-0.72,-0.465
-0.705,-0.47
-0.72,-0.475
-0.705,-0.475
-0.695,-0.475
-0.695,-0.49
-0.675,-0.48
-0.645,-0.47
-0.62,-0.465
-0.6,-0.44
-0.59,-0.445
-0.58,-0.445
-0.57,-0.43
-0.56,-0.44
-0.56,-0.45
-0.545,-0.45
-0.545,-0.46
-0.53,-0.46
-0.515,-0.455
-0.5,-0.44
-0.48,-0.445
-0.445,-0.44
-0.435,-0.445
-0.415,-0.445
-0.405,-0.465
-0.38,-0.455
-0.38,-0.475
-0.375,-0.475
-0.37,-0.49
-0.35,-0.485
-0.335,-0.5
-0.33,-0.5
-0.315,-0.495
-0.29,-0.49
-0.275,-0.49
-0.275,-0.49
-0.285,-0.5
-0.295,-0.51
-0.3,-0.525
-0.33,-0.535
-0.345,-0.55
-0.375,-0.55
-0.39,-0.555
-0.395,-0.535
-0.415,-0.52
-0.415,-0.51
-0.435,-0.505
-0.455,-0.505
-0.48,-0.515
-0.515,-0.525
-0.535,-0.54
-0.55,-0.545
-0.575,-0.56
-0.595,-0.55
-0.62,-0.545
-0.635,-0.525
-0.63,-0.525
-0.635,-0.505
-0.655,-0.51
-0.66,-0.52
-0.655,-0.515
-0.675,-0.515
-0.68,-0.535
-0.69,-0.545
-0.72,-0.555
-0.7,-0.565
-0.705,-0.555
-0.695,-0.555
-0.695,-0.53
-0.685,-0.535
-0.68,-0.525
-0.68,-0.52
-0.695,-0.54
-0.705,-0.535
-0.72,-0.53
-0.72,-0.565
-0.725,-0.565
-0.735,-0.56
-0.72,-0.55
-0.72,-0.54
-0.7,-0.515
-0.685,-0.535
-0.675,-0.515
-0.665,-0.53
-0.66,-0.535
-0.665,-0.54
-0.68,-0.545
-0.675,-0.56
-0.68,-0.56
-0.685,-0.565
-0.685,-0.56
-0.685,-0.545
-0.66,-0.545
-0.655,-0.545
-0.63,-0.535
-0.625,-0.525
-0.64,-0.53
-0.65,-0.535
-0.66,-0.56
-0.67,-0.58
-0.68,-0.58
-0.68,-0.58
-0.685,-0.555
-0.675,-0.555
-0.67,-0.53
-0.665,-0.535
-0.66,-0.525
-0.655,-0.53
-0.66,-0.52
-0.665,-0.535
-0.68,-0.55
-0.69,-0.565
-0.7,-0.57
-0.695,-0.58
-0.71,-0.56
-0.69,-0.555
-0.705,-0.54
-0.695,-0.545
-0.67,-0.525
-0.665,-0.52
-0.675,-0.52
-0.685,-0.52
-0.705,-0.525
-0.73,-0.53
-0.735,-0.52
-0.73,-0.505
-0.72,-0.49
-0.725,-0.445
-0.705,-0.425
-0.66,-0.36
-0.63,-0.335
-0.525,-0.305
-0.435,-0.285
-0.29,-0.355
-0.17,-0.455
-0.03,-0.595
0.1,-0.765
0.26,-0.93
0.415,-1.055
0.595,-1.19
0.785,-1.36
0.98,-1.525
1.18,-1.69
1.35,-1.87
1.49,-2.05
1.625,-2.2
1.72,-2.295
1.81,-2.36
1.86,-2.38
1.89,-2.405
1.925,-2.395
1.935,-2.38
1.935,-2.345
1.935,-2.32
1.9,-2.29
1.87,-2.235
1.835,-2.18
1.83,-2.13
1.81,-2.055
1.82,-1.98
1.82,-1.9
1.815,-1.83
1.77,-1.73
1.68,-1.64
1.58,-1.535
1.425,-1.455
1.23,-1.375
1.02,-1.295
0.73,-1.225
0.38,-1.125
-0.025,-1.06
-0.41,-0.975
-0.7,-0.87
-0.86,-0.74
-0.9,-0.625
-0.87,-0.515
-0.82,-0.445
-0.79,-0.405
-0.775,-0.385
-0.79,-0.37
-0.835,-0.36
-0.885,-0.345
-0.915,-0.33
-0.93,-0.295
-0.95,-0.285
-0.94,-0.27
-0.92,-0.265
-0.89,-0.25
-0.855,-0.235
-0.835,-0.225
-0.825,-0.22
-0.845,-0.24
-0.885,-0.27
-0.9,-0.275
-0.935,-0.29
-0.95,-0.29
-0.965,-0.28
-0.99,-0.275
-1.02,-0.265
-1.065,-0.245
-1.105,-0.215
-1.16,-0.225
-1.225,-0.185
-1.275,-0.185
-1.325,-0.185
-1.375,-0.17
-1.41,-0.155
-1.435,-0.155
-1.455,-0.15
-1.48,-0.14
-1.5,-0.145
-1.5,-0.125
-1.52,-0.08
-1.535,-0.055
-1.555,-0.02
-1.57,-0.025
-1.595,0.015
-1.63,0.005
-1.66,0.025
-1.69,0.04
-1.72,0.065
-1.755,0.07
-1.77,0.115
-1.775,0.145
-1.81,0.17
-1.82,0.2
-1.84,0.25
-1.875,0.27
-1.925,0.285
-1.93,0.305
-1.955,0.32
-1.99,0.335
-2.025,0.345
-2.06,0.37
-2.1,0.39
-2.095,0.445
-2.115,0.47
-2.14,0.49
-2.15,0.54
-2.155,0.535
-2.18,0.555
-2.215,0.56
-2.24,0.565
-2.245,0.565
-2.255,0.565
-2.265,0.57
-2.275,0.565
-2.265,0.56
-2.26,0.56
-2.25,0.55
-2.225,0.555
-2.225,0.525
-2.205,0.485
-2.205,0.455
-2.175,0.415
-2.155,0.39
-2.135,0.355
-2.105,0.305
-2.07,0.285
-2.025,0.26
-1.955,0.23
-1.905,0.215
-1.83,0.16
-1.775,0.13
-1.72,0.08
-1.66,0.03
-1.61,-0.035
-1.56,-0.075
-1.51,-0.115
-1.465,-0.17
-1.425,-0.175
-1.35,-0.2
-1.295,-0.22
-1.25,-0.255
-1.21,-0.27
-1.165,-0.3
-1.145,-0.34
-1.12,-0.335
-1.09,-0.37
-1.115,-0.39
-1.095,-0.4
-1.08,-0.42
-1.085,-0.415
-1.065,-0.415
-1.055,-0.4
-1.03,-0.405
-1.03,-0.395
-1.02,-0.4
-1.02,-0.425
-1.02,-0.425
-1.035,-0.435
-1.035,-0.44
-1.04,-0.45
-1.05,-0.465
-1.04,-0.445
-1.045,-0.44
-1.035,-0.445
-1.025,-0.44
-1.01,-0.415
-1.01,-0.435
-1.005,-0.43
-1.01,-0.445
-1.025,-0.45
-1.03,-0.46
-1.03,-0.455
-1.03,-0.455
-1.03,-0.46
-1.01,-0.46
-1.01,-0.44
-0.995,-0.435
-0.985,-0.435
-0.97,-0.445
-0.97,-0.44
-0.97,-0.445
-0.975,-0.465
-0.985,-0.465
-1.005,-0.475
-0.985,-0.48
-0.98,-0.495
-0.99,-0.465
-0.975,-0.45
-0.955,-0.465
-0.945,-0.445
-0.945,-0.45
-0.935,-0.445
-0.94,-0.46
-0.94,-0.47
-0.935,-0.475
-0.945,-0.5
-0.955,-0.505
-0.955,-0.495
-0.94,-0.485
-0.935,-0.48
-0.925,-0.485
-0.905,-0.47
-0.905,-0.47
-0.9,-0.48
-0.905,-0.48
-0.91,-0.5
-0.905,-0.505
-0.91,-0.505
-0.91,-0.52
-0.905,-0.52
-0.915,-0.52
-0.885,-0.52
-0.88,-0.51
-0.88,-0.485
-0.88,-0.5
-0.88,-0.48
-0.89,-0.51
-0.89,-0.515
-0.895,-0.525
-0.89,-0.53
-0.895,-0.54
-0.895,-0.53
-0.885,-0.525
-0.885,-0.535
-0.88,-0.515
-0.885,-0.5
-0.875,-0.51
-0.875,-0.5
-0.865,-0.525
-0.88,-0.53
-0.88,-0.555
-0.9,-0.565
-0.89,-0.57
-0.88,-0.56
-0.87,-0.555
-0.875,-0.53
-0.87,-0.54
-0.865,-0.51
-0.845,-0.51
-0.87,-0.51
-0.86,-0.52
-0.87,-0.54
-0.885,-0.555
-0.89,-0.55
-0.895,-0.565
-0.885,-0.555
-0.865,-0.555
-0.855,-0.55
-0.84,-0.53
-0.83,-0.525
-0.82,-0.545
-0.825,-0.545
-0.84,-0.555
-0.84,-0.56
-0.845,-0.57
-0.87,-0.57
-0.855,-0.585
-0.85,-0.575
-0.84,-0.575
-0.835,-0.53
-0.815,-0.535
-0.81,-0.525
-0.805,-0.525
-0.825,-0.54
-0.825,-0.54
-0.815,-0.555
-0.845,-0.56
-0.845,-0.565
-0.85,-0.565
-0.835,-0.56
-0.835,-0.575
-0.825,-0.555
-0.81,-0.555
-0.8,-0.56
-0.805,-0.54
-0.8,-0.55
-0.82,-0.57
-0.82,-0.57
-0.825,-0.575
-0.835,-0.58
-0.85,-0.59
-0.845,-0.595
-0.85,-0.565
-0.845,-0.555
-0.835,-0.545
-0.825,-0.53
-0.825,-0.535
-0.82,-0.54
-0.815,-0.55
-0.82,-0.565
-0.825,-0.57
-0.83,-0.58
-0.825,-0.595
-0.835,-0.595
-0.84,-0.575
-0.83,-0.575
-0.805,-0.57
-0.8,-0.565
-0.785,-0.55
-0.8,-0.555
-0.81,-0.56
-0.815,-0.575
-0.81,-0.58
-0.825,-0.585
-0.815,-0.58
-0.825,-0.6
-0.815,-0.57
-0.815,-0.56
-0.805,-0.555
-0.79,-0.55
-0.79,-0.555
-0.8,-0.545
-0.81,-0.585
-0.815,-0.585
-0.83,-0.58
-0.81,-0.59
-0.835,-0.595
-0.825,-0.585
-0.805,-0.58
-0.785,-0.575
-0.78,-0.555
-0.78,-0.57
-0.775,-0.56
-0.765,-0.565
-0.785,-0.56
-0.785,-0.59
-0.795,-0.59
-0.8,-0.58
-0.815,-0.605
-0.79,-0.585
-0.795,-0.58
-0.795,-0.56
-0.79,-0.555
-0.78,-0.565
-0.765,-0.565
-0.76,-0.565
-0.76,-0.575
-0.775,-0.59
-0.765,-0.59
-0.79,-0.605
-0.8,-0.605
-0.785,-0.61
-0.775,-0.585
-0.77,-0.59
-0.775,-0.57
-0.765,-0.57
-0.76,-0.555
-0.755,-0.58
-0.76,-0.58
-0.775,-0.61
-0.785,-0.575
-0.795,-0.605
-0.795,-0.615
-0.785,-0.59
-0.79,-0.575
-0.77,-0.57
-0.76,-0.565
-0.745,-0.56
-0.74,-0.555
-0.745,-0.56
-0.745,-0.565
-0.755,-0.59
-0.79,-0.585
-0.765,-0.59
-0.785,-0.595
-0.77,-0.58
-0.78,-0.585
-0.78,-0.585
-0.775,-0.57
-0.765,-0.56
-0.75,-0.565
-0.745,-0.555
-0.75,-0.59
-0.755,-0.585
-0.745,-0.59
-0.75,-0.585
-0.76,-0.595
-0.77,-0.585
-0.76,-0.575
-0.75,-0.57
-0.765,-0.555
-0.765,-0.55
-0.745,-0.56
-0.76,-0.575
-0.745,-0.565
-0.76,-0.58
-0.76,-0.595
-0.77,-0.605
-0.78,-0.59
-0.775,-0.595
-0.745,-0.585
-0.755,-0.585
-0.745,-0.565
-0.735,-0.56
-0.735,-0.555
-0.745,-0.56
-0.74,-0.56
-0.74,-0.575
-0.735,-0.595
-0.745,-0.575
-0.755,-0.59
-0.765,-0.58
-0.755,-0.575
-0.72,-0.565
-0.69,-0.54
-0.68,-0.545
-0.66,-0.52
-0.635,-0.515
-0.63,-0.52
-0.625,-0.505
-0.625,-0.525
-0.63,-0.525
-0.62,-0.505
-0.6,-0.49
-0.575,-0.48
-0.54,-0.455
-0.49,-0.45
-0.46,-0.46
-0.43,-0.47
-0.44,-0.475
-0.465,-0.515
-0.505,-0.55
-0.545,-0.575
-0.565,-0.59
-0.585,-0.6
-0.615,-0.61
-0.62,-0.6
-0.635,-0.58
-0.66,-0.585
-0.66,-0.58
-0.69,-0.59
-0.73,-0.59
-0.765,-0.58
-0.785,-0.605
-0.795,-0.615
-0.795,-0.615
-0.79,-0.625
-0.78,-0.625
-0.785,-0.615
-0.775,-0.62
-0.755,-0.59
-0.76,-0.585
-0.755,-0.58
-0.77,-0.595
-0.755,-0.6
-0.775,-0.605
-0.775,-0.615
-0.775,-0.625
-0.79,-0.61
-0.775,-0.63
-0.775,-0.615
-0.75,-0.62
-0.74,-0.625
-0.725,-0.605
-0.735,-0.61
-0.76,-0.61
-0.8,-0.61
-0.835,-0.595
-0.835,-0.57
-0.81,-0.555
-0.72,-0.5
-0.575,-0.46
-0.34,-0.43
-0.05,-0.435
0.315,-0.49
0.685,-0.57
1.01,-0.735
1.245,-0.925
1.4,-1.14
1.425,-1.335
1.355,-1.47
1.15,-1.51
0.79,-1.505
0.27,-1.44
-0.26,-1.37
-0.685,-1.3
-0.88,-1.2
-0.89,-1.095
-0.77,-1.02
-0.63,-0.95
-0.52,-0.905
-0.495,-0.855
-0.525,-0.81
-0.59,-0.75
-0.65,-0.71
-0.715,-0.655
-0.76,-0.62
-0.74,-0.61
-0.74,-0.575
-0.745,-0.575
-0.725,-0.57
-0.74,-0.56
-0.74,-0.575
-0.75,-0.565
-0.755,-0.58
-0.765,-0.58
-0.775,-0.59
-0.775,-0.585
-0.785,-0.565
-0.785,-0.55
-0.77,-0.54
-0.77,-0.535
-0.76,-0.525
-0.775,-0.525
-0.77,-0.555
-0.78,-0.555
-0.79,-0.54
-0.795,-0.555
-0.795,-0.555
-0.81,-0.55
-0.805,-0.54
-0.79,-0.535
-0.795,-0.52
-0.79,-0.51
-0.775,-0.505
-0.78,-0.51
-0.775,-0.525
-0.785,-0.53
-0.795,-0.545
-0.795,-0.535
-0.8,-0.55
-0.805,-0.525
-0.805,-0.535
-0.79,-0.505
-0.765,-0.51
-0.745,-0.5
-0.75,-0.495
-0.745,-0.51
-0.75,-0.51
-0.76,-0.51
-0.75,-0.515
-0.755,-0.53
-0.77,-0.54
-0.77,-0.515
-0.77,-0.515
-0.76,-0.505
-0.75,-0.5
-0.73,-0.48
-0.715,-0.48
-0.715,-0.485
-0.715,-0.5
-0.705,-0.515
-0.715,-0.52
-0.725,-0.515
-0.73,-0.515
-0.71,-0.505
-0.69,-0.515
-0.655,-0.5
-0.65,-0.49
-0.635,-0.48
-0.62,-0.485
-0.61,-0.475
-0.61,-0.48
-0.585,-0.49
-0.58,-0.505
-0.58,-0.51
-0.565,-0.505
-0.56,-0.5
-0.555,-0.49
-0.53,-0.47
-0.495,-0.485
-0.5,-0.47
-0.46,-0.46
-0.465,-0.485
-0.445,-0.49
-0.435,-0.505
-0.425,-0.515
-0.41,-0.52
-0.4,-0.535
-0.385,-0.545
-0.375,-0.52
-0.355,-0.52
-0.34,-0.5
-0.32,-0.505
-0.295,-0.52
-0.295,-0.515
-0.285,-0.515
-0.28,-0.55
-0.285,-0.545
-0.285,-0.565
-0.285,-0.57
-0.275,-0.565
-0.26,-0.565
-0.265,-0.56
-0.275,-0.555
-0.275,-0.555
-0.29,-0.535
-0.295,-0.55
-0.315,-0.555
-0.355,-0.565
-0.39,-0.56
-0.41,-0.56
-0.435,-0.56
-0.465,-0.56
-0.485,-0.55
-0.485,-0.54
-0.495,-0.52
-0.505,-0.51
-0.52,-0.5
-0.55,-0.52
-0.565,-0.505
-0.59,-0.525
-0.615,-0.525
-0.625,-0.54
-0.645,-0.545
-0.67,-0.545
-0.68,-0.535
-0.68,-0.53
-0.67,-0.52
-0.665,-0.535
-0.655,-0.53
-0.66,-0.52
-0.67,-0.535
-0.685,-0.53
-0.68,-0.55
-0.705,-0.56
-0.71,-0.56
-0.71,-0.56
-0.705,-0.55
-0.695,-0.53
-0.685,-0.53
-0.67,-0.51
-0.66,-0.525
-0.665,-0.525
-0.67,-0.525
-0.68,-0.545
-0.675,-0.54
-0.68,-0.555
-0.685,-0.565
-0.68,-0.54
-0.675,-0.54
-0.67,-0.54
-0.66,-0.525
-0.645,-0.51
-0.64,-0.515
-0.65,-0.53
-0.64,-0.51
-0.665,-0.5
-0.66,-0.495
-0.665,-0.48
-0.67,-0.45
-0.66,-0.42
-0.61,-0.355
-0.52,-0.305
-0.395,-0.255
-0.27,-0.26
-0.12,-0.305
0.035,-0.44
0.205,-0.58
0.385,-0.745
0.575,-0.915
0.78,-1.09
1.02,-1.3
1.255,-1.51
1.485,-1.74
1.695,-1.93
1.86,-2.09
2.01,-2.23
2.135,-2.295
2.185,-2.355
2.235,-2.375
2.25,-2.395
2.26,-2.415
2.205,-2.425
2.165,-2.43
2.07,-2.43
1.98,-2.38
1.9,-2.315
1.845,-2.2
1.83,-2.115
1.83,-2.02
1.855,-1.95
1.84,-1.865
1.81,-1.805
1.73,-1.72
1.61,-1.65
1.47,-1.58
1.31,-1.5
1.15,-1.4
0.945,-1.32
0.695,-1.23
0.39,-1.135
-0.005,-1.05
-0.35,-0.965
-0.64,-0.85
-0.82,-0.765
-0.905,-0.65
-0.91,-0.575
-0.895,-0.515
-0.89,-0.48
-0.895,-0.455
-0.92,-0.425
-0.955,-0.415
-1.01,-0.395
-1.035,-0.37
-1.07,-0.36
-1.09,-0.34
-1.12,-0.345
-1.13,-0.335
-1.165,-0.355
-1.16,-0.33
-1.185,-0.32
-1.195,-0.295
-1.195,-0.29
-1.2,-0.28
-1.2,-0.245
-1.215,-0.24
-1.235,-0.245
-1.24,-0.24
-1.26,-0.24
-1.275,-0.225
-1.305,-0.23
-1.305,-0.22
-1.345,-0.2
-1.345,-0.185
-1.34,-0.17
-1.33,-0.13
-1.32,-0.12
-1.305,-0.1
-1.295,-0.08
-1.29,-0.07
-1.31,-0.065
-1.335,-0.045
-1.35,-0.035
-1.34,-0.02
-1.35,0.0
-1.345,0.02
-1.335,0.075
-1.315,0.075
-1.3,0.09
-1.295,0.1
-1.305,0.09
-1.32,0.085
-1.345,0.08
-1.39,0.06
-1.43,0.08
-1.46,0.085
-1.49,0.085
-1.51,0.145
-1.54,0.165
-1.59,0.21
-1.62,0.23
-1.66,0.24
-1.755,0.275
-1.805,0.295
-1.885,0.3
-1.94,0.325
-2.0,0.34
-2.045,0.37
-2.08,0.39
-2.11,0.415
-2.11,0.43
-2.135,0.455
-2.145,0.475
-2.15,0.48
-2.18,0.49
-2.185,0.5
-2.195,0.48
-2.23,0.475
-2.245,0.465
-2.25,0.46
-2.24,0.43
-2.225,0.425
-2.205,0.42
-2.165,0.415
-2.16,0.385
-2.13,0.385
-2.1,0.355
-2.085,0.325
-2.055,0.27
-2.03,0.23
-1.98,0.205
-1.925,0.15
-1.89,0.14
-1.83,0.1
-1.765,0.08
-1.705,0.045
-1.655,0.03
-1.595,-0.005
-1.535,-0.045
-1.495,-0.085
-1.445,-0.135
-1.4,-0.16
-1.355,-0.21
-1.32,-0.25
-1.275,-0.28
-1.235,-0.3
-1.195,-0.31
-1.15,-0.325
-1.125,-0.345
-1.105,-0.35
-1.09,-0.365
-1.075,-0.38
-1.065,-0.42
-1.065,-0.42
-1.07,-0.435
-1.065,-0.46
-1.075,-0.46
-1.08,-0.45
-1.04,-0.44
-1.035,-0.425
-1.025,-0.42
-1.02,-0.42
-1.02,-0.425
-1.015,-0.43
-1.025,-0.44
-1.035,-0.45
-1.03,-0.465
-1.045,-0.46
-1.03,-0.465
-1.05,-0.45
-1.035,-0.44
-1.005,-0.43
-1.005,-0.41
-1.0,-0.42
-1.0,-0.425
-1.0,-0.43
-1.015,-0.445
-1.015,-0.445
-1.01,-0.46
-1.015,-0.465
-1.015,-0.445
-1.03,-0.44
-1.02,-0.435
-1.0,-0.415
-0.985,-0.41
-0.98,-0.405
-0.985,-0.415
-0.985,-0.415
-0.985,-0.425
-0.99,-0.43
-1.015,-0.455
-1.0,-0.46
-1.01,-0.45
-1.005,-0.435
-0.99,-0.435
-0.99,-0.415
-0.975,-0.425
-0.97,-0.42
-0.965,-0.425
-0.965,-0.42
-0.975,-0.43
-0.99,-0.45
-1.0,-0.46
-0.98,-0.47
-0.99,-0.47
-0.985,-0.445
-0.98,-0.455
-0.985,-0.44
-0.98,-0.43
-0.955,-0.425
-0.95,-0.44
-0.96,-0.45
-0.965,-0.455
-0.975,-0.465
-0.975,-0.48
-0.975,-0.495
-0.975,-0.48
-0.98,-0.485
-0.98,-0.48
-0.965,-0.46
-0.935,-0.46
-0.925,-0.475
-0.915,-0.455
-0.93,-0.475
-0.945,-0.48
-0.94,-0.48
-0.955,-0.49
-0.96,-0.495
-0.96,-0.49
-0.95,-0.485
