"record 119_06, signal 0","record 119_06, signal 1"
-1.165,-0.43
-1.175,-0.43
-1.165,-0.435
-1.165,-0.415
-1.15,-0.405
-1.135,-0.385
-1.125,-0.385
-1.12,-0.39
-1.125,-0.385
-1.145,-0.405
-1.13,-0.43
-1.15,-0.445
-1.15,-0.45
-1.155,-0.455
-1.135,-0.465
-1.135,-0.44
-1.115,-0.445
-1.105,-0.425
-1.1,-0.41
-1.085,-0.405
-1.09,-0.39
-1.095,-0.41
-1.1,-0.425
-1.1,-0.43
-1.095,-0.44
-1.1,-0.435
-1.1,-0.44
-1.105,-0.425
-1.085,-0.425
-1.08,-0.415
-1.08,-0.42
-1.1,-0.425
-1.09,-0.415
-1.08,-0.425
-1.085,-0.46
-1.085,-0.465
-1.095,-0.48
-1.095,-0.49
-1.105,-0.485
-1.085,-0.48
-1.08,-0.45
-1.06,-0.45
-1.065,-0.445
-1.06,-0.435
-1.04,-0.45
-1.055,-0.455
-1.055,-0.455
-1.065,-0.46
-1.06,-0.46
-1.065,-0.46
-1.075,-0.465
-1.08,-0.465
-1.055,-0.47
-1.05,-0.45
-1.04,-0.46
-1.035,-0.45
-1.055,-0.46
-1.045,-0.48
-1.045,-0.505
-1.045,-0.5
-1.065,-0.515
-1.06,-0.495
-1.075,-0.5
-1.065,-0.505
-1.05,-0.465
-1.025,-0.475
-1.02,-0.46
-1.015,-0.45
-1.02,-0.47
-1.025,-0.48
-1.02,-0.48
-1.03,-0.48
-1.035,-0.48
-1.065,-0.49
-1.06,-0.48
-1.07,-0.485
-1.035,-0.48
-1.035,-0.485
-1.025,-0.47
-1.02,-0.495
-1.02,-0.5
-1.035,-0.49
-1.015,-0.505
-1.02,-0.5
-1.035,-0.52
-1.025,-0.52
-1.03,-0.52
-1.025,-0.49
-1.02,-0.495
-1.005,-0.47
-1.0,-0.465
-1.0,-0.465
-0.985,-0.465
-0.995,-0.47
-1.005,-0.48
-1.025,-0.495
-1.03,-0.5
-1.025,-0.505
-1.025,-0.49
-1.03,-0.52
-1.01,-0.5
-1.0,-0.5
-0.99,-0.51
-0.99,-0.51
-0.995,-0.505
-1.0,-0.505
-1.0,-0.51
-0.99,-0.525
-1.0,-0.53
-1.01,-0.53
-1.02,-0.525
-1.015,-0.51
-1.01,-0.51
-1.0,-0.48
-0.985,-0.475
-0.975,-0.485
-0.965,-0.48
-0.98,-0.49
-0.985,-0.475
-0.99,-0.49
-0.99,-0.5
-0.995,-0.515
-1.015,-0.51
-1.01,-0.515
-0.99,-0.51
-0.98,-0.525
-0.97,-0.51
-0.965,-0.505
-0.97,-0.51
-0.97,-0.505
-0.975,-0.515
-0.985,-0.52
-0.985,-0.515
-0.99,-0.53
-0.99,-0.52
-1.0,-0.525
-0.985,-0.505
-0.97,-0.495
-0.965,-0.485
-0.95,-0.49
-0.975,-0.485
-0.98,-0.49
-0.995,-0.5
-0.99,-0.505
-0.98,-0.525
-0.98,-0.52
-1.005,-0.53
-1.005,-0.53
-1.005,-0.53
-0.995,-0.525
-0.965,-0.52
-0.95,-0.52
-0.955,-0.525
-0.97,-0.52
-0.96,-0.535
-0.985,-0.54
-0.975,-0.535
-0.975,-0.53
-0.99,-0.525
-0.99,-0.51
-0.975,-0.505
-0.965,-0.48
-0.95,-0.48
-0.95,-0.47
-0.955,-0.465
-0.97,-0.48
-0.965,-0.495
-0.965,-0.505
-0.975,-0.53
-0.975,-0.535
-0.985,-0.525
-0.985,-0.53
-0.975,-0.525
-0.96,-0.505
-0.94,-0.49
-0.935,-0.505
-0.95,-0.49
-0.95,-0.5
-0.96,-0.5
-0.965,-0.51
-0.965,-0.51
-0.98,-0.525
-0.98,-0.51
-0.975,-0.505
-0.97,-0.495
-0.96,-0.49
-0.95,-0.48
-0.94,-0.48
-0.94,-0.48
-0.955,-0.485
-0.95,-0.495
-0.965,-0.515
-0.96,-0.555
-0.975,-0.565
-0.975,-0.55
-0.97,-0.54
-0.945,-0.53
-0.945,-0.51
-0.955,-0.51
-0.945,-0.51
-0.94,-0.505
-0.95,-0.48
-0.945,-0.5
-0.96,-0.525
-0.965,-0.52
-0.97,-0.53
-0.98,-0.515
-0.97,-0.51
-0.945,-0.505
-0.935,-0.495
-0.93,-0.49
-0.925,-0.49
-0.925,-0.485
-0.935,-0.495
-0.935,-0.505
-0.95,-0.525
-0.945,-0.535
-0.965,-0.56
-0.97,-0.535
-0.96,-0.54
-0.94,-0.52
-0.92,-0.495
-0.925,-0.49
-0.92,-0.48
-0.935,-0.485
-0.945,-0.49
-0.94,-0.495
-0.955,-0.505
-0.965,-0.52
-0.95,-0.535
-0.955,-0.515
-0.95,-0.51
-0.945,-0.49
-0.93,-0.49
-0.925,-0.475
-0.915,-0.47
-0.92,-0.47
-0.93,-0.495
-0.94,-0.51
-0.945,-0.525
-0.95,-0.535
-0.95,-0.53
-0.935,-0.535
-0.94,-0.53
-0.915,-0.5
-0.91,-0.5
-0.9,-0.485
-0.88,-0.47
-0.885,-0.475
-0.875,-0.465
-0.865,-0.455
-0.865,-0.47
-0.84,-0.475
-0.825,-0.465
-0.82,-0.45
-0.81,-0.435
-0.77,-0.41
-0.77,-0.41
-0.755,-0.385
-0.72,-0.385
-0.69,-0.39
-0.655,-0.395
-0.63,-0.41
-0.59,-0.425
-0.575,-0.455
-0.585,-0.465
-0.58,-0.475
-0.57,-0.475
-0.585,-0.495
-0.585,-0.495
-0.57,-0.505
-0.555,-0.495
-0.575,-0.495
-0.61,-0.515
-0.64,-0.515
-0.68,-0.525
-0.735,-0.54
-0.785,-0.55
-0.84,-0.525
-0.88,-0.53
-0.915,-0.52
-0.94,-0.53
-0.945,-0.525
-0.92,-0.55
-0.92,-0.55
-0.925,-0.565
-0.925,-0.57
-0.935,-0.57
-0.94,-0.585
-0.96,-0.59
-0.97,-0.57
-0.975,-0.565
-0.965,-0.56
-0.945,-0.54
-0.935,-0.525
-0.915,-0.525
-0.93,-0.525
-0.92,-0.525
-0.935,-0.545
-0.96,-0.55
-0.965,-0.565
-1.0,-0.57
-1.025,-0.56
-1.04,-0.54
-1.02,-0.505
-0.955,-0.425
-0.84,-0.37
-0.645,-0.325
-0.385,-0.335
-0.06,-0.395
0.305,-0.495
0.69,-0.65
0.995,-0.85
1.2,-1.105
1.28,-1.33
1.285,-1.51
1.165,-1.62
0.92,-1.65
0.565,-1.62
0.065,-1.555
-0.46,-1.48
-0.85,-1.4
-1.055,-1.31
-1.065,-1.2
-0.96,-1.11
-0.81,-1.02
-0.705,-0.95
-0.68,-0.885
-0.715,-0.805
-0.78,-0.74
-0.84,-0.675
-0.9,-0.62
-0.915,-0.575
-0.93,-0.555
-0.945,-0.56
-0.96,-0.535
-0.965,-0.555
-0.965,-0.54
-0.96,-0.53
-0.965,-0.515
-0.96,-0.49
-0.98,-0.48
-0.97,-0.46
-0.95,-0.45
-0.955,-0.465
-0.965,-0.45
-0.98,-0.475
-0.975,-0.465
-0.98,-0.475
-0.995,-0.495
-1.0,-0.485
-1.005,-0.48
-1.005,-0.485
-0.99,-0.48
-0.98,-0.465
-0.965,-0.445
-0.975,-0.445
-0.97,-0.44
-0.985,-0.46
-0.995,-0.435
-1.02,-0.465
-1.01,-0.445
-1.01,-0.45
-1.015,-0.44
-0.995,-0.435
-0.98,-0.41
-0.97,-0.42
-0.98,-0.405
-0.99,-0.41
-0.99,-0.415
-0.985,-0.41
-1.01,-0.43
-1.015,-0.455
-1.01,-0.445
-1.005,-0.445
-1.0,-0.43
-0.99,-0.42
-0.97,-0.415
-0.955,-0.38
-0.95,-0.395
-0.94,-0.395
-0.95,-0.38
-0.93,-0.385
-0.95,-0.39
-0.945,-0.38
-0.935,-0.395
-0.935,-0.39
-0.92,-0.38
-0.915,-0.355
-0.885,-0.355
-0.875,-0.34
-0.85,-0.34
-0.85,-0.35
-0.835,-0.355
-0.835,-0.37
-0.82,-0.375
-0.815,-0.37
-0.81,-0.37
-0.8,-0.37
-0.79,-0.365
-0.765,-0.35
-0.745,-0.325
-0.745,-0.315
-0.725,-0.315
-0.685,-0.305
-0.675,-0.315
-0.66,-0.31
-0.655,-0.325
-0.64,-0.345
-0.63,-0.35
-0.615,-0.36
-0.6,-0.345
-0.59,-0.345
-0.56,-0.34
-0.545,-0.335
-0.54,-0.355
-0.535,-0.36
-0.505,-0.37
-0.49,-0.375
-0.495,-0.39
-0.495,-0.395
-0.485,-0.405
-0.465,-0.405
-0.465,-0.39
-0.45,-0.405
-0.445,-0.415
-0.425,-0.395
-0.43,-0.405
-0.425,-0.39
-0.43,-0.405
-0.46,-0.435
-0.47,-0.44
-0.5,-0.45
-0.52,-0.46
-0.55,-0.47
-0.565,-0.475
-0.58,-0.455
-0.6,-0.46
-0.63,-0.46
-0.655,-0.45
-0.65,-0.465
-0.675,-0.475
-0.7,-0.48
-0.73,-0.46
-0.775,-0.48
-0.79,-0.485
-0.79,-0.485
-0.795,-0.46
-0.805,-0.47
-0.815,-0.465
-0.81,-0.46
-0.805,-0.455
-0.81,-0.455
-0.825,-0.45
-0.82,-0.465
-0.845,-0.465
-0.845,-0.5
-0.86,-0.51
-0.87,-0.515
-0.86,-0.5
-0.835,-0.495
-0.835,-0.485
-0.835,-0.47
-0.83,-0.47
-0.825,-0.48
-0.825,-0.465
-0.825,-0.48
-0.82,-0.49
-0.84,-0.48
-0.83,-0.5
-0.83,-0.5
-0.825,-0.5
-0.84,-0.485
-0.815,-0.48
-0.81,-0.47
-0.795,-0.445
-0.795,-0.455
-0.795,-0.465
-0.81,-0.49
-0.83,-0.49
-0.815,-0.505
-0.825,-0.525
-0.83,-0.53
-0.82,-0.515
-0.82,-0.505
-0.815,-0.49
-0.8,-0.49
-0.785,-0.485
-0.795,-0.475
-0.79,-0.465
-0.81,-0.495
-0.82,-0.5
-0.84,-0.505
-0.845,-0.51
-0.83,-0.51
-0.84,-0.49
-0.84,-0.49
-0.815,-0.465
-0.8,-0.465
-0.82,-0.465
-0.815,-0.47
-0.82,-0.49
-0.83,-0.505
-0.85,-0.505
-0.865,-0.535
-0.855,-0.52
-0.88,-0.515
-0.86,-0.51
-0.88,-0.485
-0.87,-0.48
-0.865,-0.485
-0.86,-0.46
-0.885,-0.475
-0.875,-0.46
-0.89,-0.48
-0.91,-0.485
-0.92,-0.5
-0.925,-0.49
-0.93,-0.505
-0.925,-0.5
-0.92,-0.485
-0.91,-0.48
-0.89,-0.465
-0.905,-0.495
-0.905,-0.5
-0.9,-0.505
-0.89,-0.525
-0.925,-0.53
-0.94,-0.555
-0.945,-0.545
-0.945,-0.535
-0.955,-0.525
-0.935,-0.525
-0.92,-0.49
-0.925,-0.51
-0.925,-0.495
-0.925,-0.5
-0.93,-0.495
-0.95,-0.5
-0.95,-0.52
-0.94,-0.5
-0.94,-0.515
-0.95,-0.505
-0.94,-0.51
-0.935,-0.515
-0.92,-0.495
-0.92,-0.485
-0.91,-0.505
-0.915,-0.505
-0.925,-0.515
-0.935,-0.51
-0.925,-0.52
-0.93,-0.52
-0.925,-0.52
-0.94,-0.515
-0.925,-0.51
-0.92,-0.49
-0.92,-0.5
-0.91,-0.475
-0.9,-0.46
-0.885,-0.465
-0.885,-0.47
-0.86,-0.47
-0.85,-0.47
-0.85,-0.47
-0.85,-0.455
-0.835,-0.45
-0.83,-0.45
-0.805,-0.445
-0.775,-0.435
-0.76,-0.405
-0.715,-0.415
-0.67,-0.395
-0.64,-0.405
-0.605,-0.41
-0.6,-0.425
-0.59,-0.46
-0.6,-0.465
-0.625,-0.5
-0.62,-0.515
-0.61,-0.515
-0.605,-0.51
-0.6,-0.5
-0.62,-0.505
-0.645,-0.51
-0.695,-0.52
-0.75,-0.535
-0.82,-0.555
-0.88,-0.555
-0.945,-0.555
-0.965,-0.56
-0.985,-0.56
-0.98,-0.55
-0.965,-0.555
-0.96,-0.545
-0.96,-0.55
-0.96,-0.555
-0.975,-0.56
-0.985,-0.565
-0.995,-0.56
-1.0,-0.58
-1.01,-0.575
-1.02,-0.575
-1.02,-0.555
-1.015,-0.545
-0.99,-0.54
-0.99,-0.535
-0.98,-0.52
-0.97,-0.525
-0.975,-0.525
-0.98,-0.535
-0.985,-0.555
-0.985,-0.575
-0.995,-0.57
-1.01,-0.59
-1.0,-0.575
-0.985,-0.56
-0.985,-0.555
-0.995,-0.545
-1.0,-0.525
-1.03,-0.51
-1.02,-0.51
-1.01,-0.475
-0.95,-0.415
-0.845,-0.385
-0.675,-0.36
-0.425,-0.34
-0.09,-0.37
0.29,-0.445
0.67,-0.575
0.98,-0.775
1.175,-1.0
1.265,-1.235
1.22,-1.42
1.045,-1.54
0.705,-1.575
0.235,-1.55
-0.335,-1.505
-0.82,-1.435
-1.1,-1.345
-1.195,-1.235
-1.065,-1.12
-0.91,-1.01
-0.785,-0.92
-0.72,-0.845
-0.73,-0.8
-0.78,-0.73
-0.855,-0.685
-0.94,-0.635
-0.98,-0.6
-0.985,-0.555
-1.005,-0.54
-0.98,-0.53
-0.965,-0.51
-0.97,-0.495
-0.97,-0.48
-0.97,-0.475
-0.975,-0.47
-0.975,-0.48
-1.0,-0.485
-1.015,-0.51
-1.015,-0.505
-1.025,-0.51
-1.01,-0.505
-1.02,-0.485
-1.0,-0.465
-0.995,-0.455
-1.005,-0.44
-0.995,-0.43
-0.975,-0.45
-0.985,-0.455
-0.985,-0.465
-1.005,-0.47
-1.02,-0.47
-1.015,-0.465
-1.01,-0.46
-1.01,-0.44
-0.99,-0.43
-0.99,-0.425
-0.975,-0.42
-0.975,-0.425
-0.97,-0.425
-0.97,-0.45
-1.0,-0.465
-1.0,-0.49
-1.0,-0.48
-1.0,-0.485
-0.99,-0.48
-0.985,-0.465
-0.975,-0.44
-0.96,-0.43
-0.97,-0.415
-0.955,-0.43
-0.96,-0.43
-0.96,-0.43
-0.97,-0.445
-0.975,-0.435
-0.98,-0.455
-0.975,-0.435
-0.97,-0.445
-0.955,-0.425
-0.945,-0.415
-0.935,-0.41
-0.9,-0.4
-0.9,-0.41
-0.89,-0.405
-0.885,-0.435
-0.89,-0.45
-0.915,-0.465
-0.92,-0.465
-0.915,-0.47
-0.9,-0.455
-0.87,-0.455
-0.84,-0.43
-0.825,-0.41
-0.805,-0.405
-0.8,-0.41
-0.78,-0.4
-0.78,-0.405
-0.775,-0.42
-0.765,-0.425
-0.75,-0.425
-0.74,-0.425
-0.715,-0.41
-0.68,-0.42
-0.67,-0.4
-0.655,-0.39
-0.635,-0.39
-0.605,-0.41
-0.585,-0.41
-0.585,-0.43
-0.59,-0.465
-0.59,-0.465
-0.575,-0.465
-0.565,-0.475
-0.535,-0.465
-0.51,-0.46
-0.49,-0.445
-0.465,-0.435
-0.44,-0.43
-0.445,-0.435
-0.45,-0.44
-0.43,-0.455
-0.455,-0.48
-0.48,-0.48
-0.485,-0.485
-0.495,-0.47
-0.51,-0.47
-0.525,-0.46
-0.53,-0.435
-0.545,-0.435
-0.57,-0.43
-0.605,-0.45
-0.635,-0.46
-0.65,-0.455
-0.69,-0.47
-0.715,-0.48
-0.75,-0.47
-0.785,-0.45
-0.81,-0.455
-0.84,-0.43
-0.865,-0.435
-0.865,-0.425
-0.875,-0.41
-0.87,-0.42
-0.9,-0.42
-0.905,-0.445
-0.925,-0.445
-0.95,-0.445
-0.96,-0.45
-0.97,-0.465
-0.985,-0.455
-0.98,-0.445
-0.99,-0.45
-0.975,-0.44
-0.96,-0.45
-0.955,-0.45
-0.965,-0.455
-0.98,-0.46
-0.985,-0.46
-1.0,-0.46
-1.015,-0.48
-1.0,-0.47
-1.01,-0.45
-1.005,-0.445
-1.0,-0.45
-0.98,-0.425
-0.96,-0.405
-0.955,-0.42
-0.96,-0.43
-0.97,-0.45
-0.97,-0.435
-0.985,-0.45
-0.99,-0.43
-0.99,-0.47
-0.97,-0.475
-0.965,-0.45
-0.945,-0.46
-0.955,-0.45
-0.94,-0.44
-0.915,-0.455
-0.935,-0.45
-0.935,-0.46
-0.955,-0.475
-0.95,-0.465
-0.94,-0.475
-0.955,-0.465
-0.95,-0.46
-0.945,-0.45
-0.93,-0.445
-0.93,-0.445
-0.925,-0.415
-0.91,-0.435
-0.91,-0.43
-0.91,-0.445
-0.915,-0.455
-0.93,-0.465
-0.93,-0.46
-0.925,-0.485
-0.94,-0.49
-0.93,-0.47
-0.935,-0.47
-0.94,-0.445
-0.93,-0.44
-0.92,-0.435
-0.915,-0.435
-0.935,-0.45
-0.94,-0.45
-0.94,-0.47
-0.965,-0.45
-0.965,-0.47
-0.965,-0.445
-0.98,-0.44
-0.955,-0.435
-0.95,-0.43
-0.955,-0.415
-0.94,-0.42
-0.935,-0.43
-0.955,-0.44
-0.96,-0.46
-0.965,-0.465
-0.995,-0.47
-0.995,-0.49
-0.985,-0.475
-0.98,-0.465
-0.98,-0.455
-0.97,-0.445
-0.97,-0.435
-0.97,-0.435
-0.985,-0.435
-0.975,-0.44
-1.005,-0.46
-1.005,-0.465
-1.01,-0.46
-1.01,-0.455
-1.005,-0.45
-0.995,-0.44
-0.985,-0.44
-0.99,-0.435
-0.97,-0.42
-0.98,-0.44
-0.97,-0.46
-0.98,-0.455
-0.99,-0.48
-0.995,-0.49
-1.005,-0.49
-0.975,-0.5
-0.95,-0.485
-0.935,-0.455
-0.91,-0.415
-0.895,-0.43
-0.865,-0.395
-0.86,-0.385
-0.84,-0.395
-0.835,-0.39
-0.825,-0.38
-0.795,-0.39
-0.76,-0.38
-0.725,-0.385
-0.675,-0.375
-0.645,-0.385
-0.635,-0.4
-0.64,-0.405
-0.655,-0.425
-0.65,-0.47
-0.67,-0.49
-0.665,-0.52
-0.67,-0.53
-0.7,-0.54
-0.715,-0.535
-0.74,-0.54
-0.78,-0.525
-0.835,-0.52
-0.89,-0.49
-0.925,-0.48
-0.975,-0.465
-0.995,-0.465
-1.01,-0.47
-1.025,-0.48
-1.03,-0.485
-1.03,-0.5
-1.04,-0.505
-1.04,-0.485
-1.05,-0.5
-1.045,-0.495
-1.025,-0.48
-1.05,-0.485
-1.02,-0.49
-1.02,-0.495
-1.03,-0.49
-1.04,-0.51
-1.045,-0.525
-1.055,-0.525
-1.06,-0.535
-1.065,-0.535
-1.065,-0.53
-1.045,-0.505
-1.035,-0.485
-1.015,-0.475
-1.005,-0.48
-1.0,-0.48
-1.015,-0.47
-1.03,-0.48
-1.06,-0.475
-1.095,-0.49
-1.1,-0.495
-1.095,-0.445
-1.045,-0.395
-0.945,-0.32
-0.77,-0.27
-0.53,-0.265
-0.215,-0.28
0.165,-0.365
0.545,-0.52
0.88,-0.72
1.12,-0.945
1.255,-1.19
1.275,-1.39
1.18,-1.53
0.98,-1.595
0.615,-1.585
0.125,-1.525
-0.425,-1.455
-0.845,-1.355
-1.105,-1.28
-1.15,-1.17
-1.065,-1.11
-0.92,-0.99
-0.8,-0.93
-0.76,-0.85
-0.775,-0.805
-0.83,-0.74
-0.89,-0.645
-0.94,-0.595
-0.97,-0.55
-0.99,-0.52
-0.995,-0.49
-1.0,-0.5
-0.99,-0.49
-1.01,-0.48
-1.025,-0.485
-1.04,-0.47
-1.03,-0.47
-1.025,-0.46
-1.02,-0.44
-1.025,-0.41
-1.01,-0.415
-1.0,-0.395
-1.0,-0.4
-1.0,-0.41
-1.0,-0.42
-1.01,-0.415
-1.01,-0.425
-1.015,-0.43
-1.01,-0.435
-1.015,-0.44
-1.015,-0.42
-1.005,-0.415
-0.98,-0.415
-0.985,-0.415
-0.97,-0.41
-0.995,-0.43
-0.985,-0.42
-0.99,-0.43
-0.995,-0.435
-1.02,-0.435
-1.025,-0.445
-1.0,-0.44
-1.0,-0.44
-0.98,-0.415
-0.96,-0.41
-0.96,-0.375
-0.95,-0.385
-0.96,-0.385
-0.95,-0.38
-0.955,-0.405
-0.98,-0.405
-0.98,-0.41
-0.97,-0.415
-0.955,-0.41
-0.955,-0.415
-0.95,-0.42
-0.945,-0.4
-0.915,-0.4
-0.91,-0.41
-0.9,-0.415
-0.905,-0.41
-0.9,-0.4
-0.905,-0.42
-0.9,-0.41
-0.9,-0.42
-0.895,-0.42
-0.875,-0.39
-0.845,-0.385
-0.82,-0.365
-0.825,-0.34
-0.795,-0.36
-0.77,-0.355
-0.775,-0.365
-0.79,-0.365
-0.775,-0.375
-0.76,-0.405
-0.735,-0.4
-0.715,-0.375
-0.695,-0.385
-0.685,-0.37
-0.655,-0.38
-0.61,-0.355
-0.6,-0.365
-0.59,-0.35
-0.565,-0.375
-0.565,-0.37
-0.55,-0.38
-0.55,-0.375
-0.52,-0.385
-0.505,-0.38
-0.465,-0.36
-0.45,-0.365
-0.425,-0.335
-0.4,-0.335
-0.39,-0.345
-0.38,-0.36
-0.375,-0.365
-0.39,-0.395
-0.38,-0.415
-0.375,-0.425
-0.375,-0.44
-0.365,-0.43
-0.37,-0.425
-0.36,-0.43
-0.36,-0.405
-0.39,-0.39
-0.4,-0.39
-0.42,-0.39
-0.455,-0.39
-0.505,-0.395
-0.54,-0.41
-0.57,-0.405
-0.59,-0.405
-0.625,-0.41
-0.66,-0.385
-0.665,-0.395
-0.69,-0.385
-0.715,-0.37
-0.74,-0.37
-0.745,-0.395
-0.775,-0.395
-0.79,-0.42
-0.82,-0.435
-0.845,-0.44
-0.865,-0.465
-0.86,-0.45
-0.865,-0.44
-0.865,-0.425
-0.86,-0.42
-0.865,-0.41
-0.86,-0.42
-0.865,-0.41
-0.88,-0.445
-0.9,-0.45
-0.915,-0.455
-0.935,-0.445
-0.925,-0.445
-0.945,-0.46
-0.915,-0.435
-0.92,-0.43
-0.89,-0.41
-0.865,-0.425
-0.88,-0.435
-0.875,-0.445
-0.885,-0.435
-0.89,-0.475
-0.87,-0.475
-0.89,-0.475
-0.895,-0.49
-0.885,-0.48
-0.88,-0.455
-0.865,-0.47
-0.86,-0.425
-0.825,-0.425
-0.82,-0.42
-0.815,-0.42
-0.815,-0.43
-0.835,-0.41
-0.84,-0.425
-0.845,-0.415
-0.84,-0.395
-0.835,-0.36
-0.83,-0.345
-0.78,-0.305
-0.7,-0.245
-0.575,-0.205
-0.425,-0.19
-0.265,-0.23
-0.095,-0.34
0.105,-0.505
0.3,-0.675
0.505,-0.865
0.715,-1.05
0.965,-1.24
1.225,-1.445
1.46,-1.67
1.68,-1.9
1.89,-2.1
2.02,-2.26
2.125,-2.39
2.155,-2.445
2.165,-2.505
2.16,-2.52
2.12,-2.545
2.065,-2.525
1.99,-2.525
1.895,-2.5
1.82,-2.46
1.765,-2.375
1.75,-2.28
1.76,-2.175
1.775,-2.095
1.81,-2.015
1.805,-1.91
1.755,-1.845
1.665,-1.765
1.52,-1.67
1.365,-1.56
1.18,-1.475
0.975,-1.36
0.72,-1.255
0.395,-1.16
0.015,-1.065
-0.39,-0.965
-0.72,-0.87
-0.945,-0.745
-1.055,-0.635
-1.07,-0.52
-1.055,-0.445
-1.03,-0.385
-1.05,-0.355
-1.07,-0.345
-1.095,-0.33
-1.16,-0.315
-1.19,-0.32
-1.24,-0.295
-1.265,-0.27
-1.295,-0.255
-1.31,-0.24
-1.33,-0.245
-1.33,-0.235
-1.36,-0.22
-1.37,-0.185
-1.375,-0.18
-1.37,-0.155
-1.38,-0.135
-1.405,-0.13
-1.4,-0.12
-1.42,-0.12
-1.435,-0.11
-1.465,-0.135
-1.485,-0.12
-1.51,-0.12
-1.49,-0.13
-1.505,-0.095
-1.51,-0.08
-1.51,-0.065
-1.515,-0.045
-1.5,-0.05
-1.52,-0.03
-1.53,-0.015
-1.52,0.015
-1.54,0.025
-1.555,0.04
-1.56,0.07
-1.55,0.105
-1.575,0.13
-1.56,0.15
-1.565,0.18
-1.57,0.235
-1.565,0.245
-1.55,0.27
-1.54,0.28
-1.53,0.275
-1.55,0.28
-1.59,0.28
-1.61,0.25
-1.64,0.245
-1.675,0.27
-1.69,0.28
-1.71,0.305
-1.725,0.34
-1.745,0.35
-1.8,0.36
-1.86,0.39
-1.925,0.425
-2.005,0.425
-2.08,0.455
-2.165,0.465
-2.22,0.525
-2.26,0.535
-2.295,0.57
-2.31,0.59
-2.315,0.615
-2.33,0.64
-2.35,0.65
-2.365,0.635
-2.395,0.625
-2.395,0.605
-2.41,0.595
-2.405,0.57
-2.415,0.555
-2.395,0.545
-2.375,0.53
-2.345,0.515
-2.32,0.505
-2.28,0.485
-2.25,0.465
-2.205,0.44
-2.18,0.41
-2.14,0.355
-2.095,0.31
-2.05,0.28
-2.0,0.25
-1.945,0.2
-1.88,0.17
-1.815,0.145
-1.745,0.12
-1.665,0.075
-1.615,0.02
-1.565,-0.025
-1.525,-0.08
-1.47,-0.13
-1.42,-0.195
-1.38,-0.245
-1.35,-0.265
-1.31,-0.295
-1.29,-0.305
-1.255,-0.315
-1.23,-0.305
-1.195,-0.32
-1.19,-0.335
-1.19,-0.35
-1.19,-0.37
-1.195,-0.385
-1.205,-0.385
-1.195,-0.395
-1.21,-0.395
-1.2,-0.39
-1.195,-0.385
-1.165,-0.38
-1.155,-0.365
-1.145,-0.38
-1.165,-0.395
-1.18,-0.4
-1.165,-0.42
-1.165,-0.415
-1.18,-0.435
-1.18,-0.43
-1.165,-0.42
-1.16,-0.4
-1.14,-0.39
-1.14,-0.4
-1.13,-0.37
-1.135,-0.355
-1.125,-0.365
-1.13,-0.375
-1.13,-0.39
-1.145,-0.39
-1.14,-0.395
-1.135,-0.42
-1.145,-0.4
-1.125,-0.4
-1.13,-0.375
-1.105,-0.375
-1.1,-0.38
-1.085,-0.385
-1.085,-0.405
-1.1,-0.4
-1.115,-0.415
-1.1,-0.445
-1.105,-0.45
-1.115,-0.445
-1.105,-0.44
-1.09,-0.42
-1.1,-0.39
-1.08,-0.395
-1.085,-0.38
-1.08,-0.385
-1.07,-0.38
-1.08,-0.395
-1.085,-0.405
-1.08,-0.41
-1.095,-0.42
-1.085,-0.415
-1.105,-0.42
-1.1,-0.415
-1.085,-0.425
-1.065,-0.425
-1.055,-0.415
-1.05,-0.425
-1.045,-0.44
-1.06,-0.455
-1.06,-0.455
-1.065,-0.47
-1.075,-0.46
-1.065,-0.485
-1.065,-0.455
-1.06,-0.435
-1.06,-0.445
-1.045,-0.415
-1.035,-0.405
-1.03,-0.41
-1.035,-0.425
-1.05,-0.435
-1.05,-0.45
-1.05,-0.455
-1.06,-0.47
-1.06,-0.46
-1.055,-0.47
-1.055,-0.475
-1.035,-0.47
-1.03,-0.46
-1.045,-0.445
-1.025,-0.45
-1.02,-0.475
-1.025,-0.465
-1.02,-0.48
-1.04,-0.475
-1.045,-0.475
-1.045,-0.47
-1.04,-0.465
-1.045,-0.46
-1.025,-0.45
-1.025,-0.445
-1.015,-0.44
-1.02,-0.43
-1.02,-0.445
-1.015,-0.455
-1.035,-0.465
-1.035,-0.465
-1.045,-0.485
-1.035,-0.475
-1.035,-0.495
-1.025,-0.475
-1.02,-0.48
-1.005,-0.475
-0.99,-0.47
-0.98,-0.48
-0.985,-0.475
-0.995,-0.48
-1.005,-0.475
-1.015,-0.49
-1.02,-0.495
-1.025,-0.505
-1.015,-0.485
-1.015,-0.485
-1.005,-0.485
-0.99,-0.455
-0.99,-0.445
-0.98,-0.45
-0.995,-0.455
-1.005,-0.465
-1.01,-0.465
-1.025,-0.485
-1.01,-0.485
-1.005,-0.5
-1.02,-0.505
-1.015,-0.505
-1.005,-0.5
-0.98,-0.495
-0.975,-0.485
-0.985,-0.5
-0.98,-0.49
-0.97,-0.49
-0.995,-0.5
-0.99,-0.505
-1.0,-0.5
-0.99,-0.5
-1.01,-0.49
-1.005,-0.475
-0.98,-0.48
-0.98,-0.46
-0.985,-0.47
-0.98,-0.46
-0.98,-0.485
-0.97,-0.475
-0.99,-0.505
-0.985,-0.51
-0.99,-0.545
-0.985,-0.54
-1.0,-0.52
-0.98,-0.52
