"record 118_12, signal 0","record 118_12, signal 1"
-1.14,-0.885
-1.105,-0.87
-1.1,-0.855
-1.09,-0.84
-1.06,-0.815
-1.045,-0.79
-1.03,-0.785
-1.0,-0.775
-0.965,-0.75
-0.955,-0.72
-0.95,-0.73
-0.93,-0.72
-0.91,-0.725
-0.915,-0.72
-0.905,-0.7
-0.89,-0.69
-0.895,-0.665
-0.865,-0.63
-0.845,-0.61
-0.815,-0.585
-0.82,-0.57
-0.815,-0.555
-0.815,-0.565
-0.815,-0.57
-0.805,-0.58
-0.82,-0.59
-0.81,-0.57
-0.815,-0.56
-0.81,-0.545
-0.805,-0.5
-0.78,-0.48
-0.78,-0.48
-0.78,-0.47
-0.785,-0.49
-0.785,-0.51
-0.8,-0.515
-0.815,-0.52
-0.84,-0.545
-0.84,-0.535
-0.835,-0.54
-0.825,-0.51
-0.805,-0.485
-0.81,-0.475
-0.795,-0.46
-0.805,-0.455
-0.81,-0.455
-0.82,-0.48
-0.84,-0.49
-0.835,-0.49
-0.835,-0.495
-0.845,-0.5
-0.855,-0.495
-0.845,-0.475
-0.855,-0.47
-0.855,-0.465
-0.85,-0.465
-0.845,-0.465
-0.845,-0.495
-0.835,-0.485
-0.845,-0.5
-0.85,-0.51
-0.86,-0.515
-0.865,-0.495
-0.875,-0.49
-0.87,-0.48
-0.875,-0.485
-0.875,-0.475
-0.87,-0.485
-0.86,-0.49
-0.85,-0.495
-0.855,-0.51
-0.86,-0.505
-0.87,-0.495
-0.88,-0.52
-0.875,-0.505
-0.865,-0.525
-0.855,-0.505
-0.84,-0.485
-0.835,-0.46
-0.82,-0.47
-0.82,-0.465
-0.845,-0.475
-0.845,-0.47
-0.86,-0.505
-0.86,-0.5
-0.865,-0.52
-0.86,-0.52
-0.88,-0.535
-0.86,-0.525
-0.85,-0.5
-0.82,-0.475
-0.815,-0.465
-0.81,-0.455
-0.825,-0.455
-0.84,-0.47
-0.845,-0.485
-0.85,-0.485
-0.855,-0.48
-0.855,-0.47
-0.845,-0.455
-0.845,-0.46
-0.835,-0.46
-0.825,-0.465
-0.82,-0.47
-0.82,-0.465
-0.81,-0.465
-0.82,-0.47
-0.835,-0.465
-0.83,-0.465
-0.81,-0.46
-0.8,-0.46
-0.785,-0.46
-0.77,-0.46
-0.75,-0.47
-0.73,-0.475
-0.73,-0.47
-0.715,-0.505
-0.72,-0.51
-0.705,-0.52
-0.695,-0.505
-0.705,-0.515
-0.705,-0.505
-0.685,-0.49
-0.635,-0.475
-0.59,-0.45
-0.56,-0.425
-0.545,-0.42
-0.545,-0.4
-0.56,-0.415
-0.59,-0.43
-0.64,-0.45
-0.67,-0.475
-0.715,-0.485
-0.715,-0.495
-0.735,-0.48
-0.71,-0.455
-0.675,-0.42
-0.63,-0.38
-0.595,-0.35
-0.57,-0.295
-0.555,-0.26
-0.57,-0.225
-0.63,-0.27
-0.675,-0.305
-0.7,-0.36
-0.74,-0.41
-0.78,-0.45
-0.78,-0.445
-0.8,-0.44
-0.805,-0.4
-0.81,-0.39
-0.81,-0.4
-0.82,-0.4
-0.85,-0.4
-0.85,-0.43
-0.875,-0.44
-0.855,-0.46
-0.89,-0.465
-0.885,-0.475
-0.9,-0.46
-0.9,-0.425
-0.89,-0.41
-0.885,-0.405
-0.89,-0.4
-0.885,-0.415
-0.89,-0.425
-0.89,-0.465
-0.905,-0.48
-0.915,-0.48
-0.91,-0.475
-0.91,-0.465
-0.9,-0.445
-0.89,-0.44
-0.885,-0.425
-0.88,-0.43
-0.88,-0.415
-0.86,-0.41
-0.88,-0.43
-0.875,-0.42
-0.885,-0.46
-0.895,-0.46
-0.885,-0.49
-0.89,-0.49
-0.885,-0.51
-0.9,-0.535
-0.895,-0.565
-0.89,-0.575
-0.885,-0.65
-0.83,-0.77
-0.755,-0.9
-0.62,-1.08
-0.455,-1.245
-0.265,-1.39
-0.095,-1.48
0.025,-1.48
0.065,-1.395
0.08,-1.245
0.055,-1.1
0.095,-0.91
0.2,-0.75
0.375,-0.535
0.535,-0.245
0.64,0.11
0.565,0.44
0.28,0.67
-0.18,0.72
-0.74,0.59
-1.265,0.345
-1.65,0.03
-1.89,-0.225
-2.01,-0.41
-2.065,-0.49
-2.095,-0.57
-2.135,-0.6
-2.16,-0.64
-2.205,-0.685
-2.255,-0.73
-2.27,-0.76
-2.255,-0.765
-2.255,-0.75
-2.25,-0.71
-2.24,-0.69
-2.21,-0.665
-2.18,-0.67
-2.14,-0.685
-2.085,-0.71
-2.01,-0.74
-1.915,-0.745
-1.8,-0.74
-1.65,-0.695
-1.49,-0.615
-1.335,-0.53
-1.215,-0.44
-1.105,-0.38
-1.05,-0.345
-1.015,-0.31
-1.005,-0.315
-0.99,-0.33
-0.99,-0.34
-0.995,-0.37
-0.97,-0.39
-0.975,-0.37
-0.975,-0.36
-0.985,-0.335
-0.96,-0.335
-0.955,-0.315
-0.935,-0.335
-0.925,-0.345
-0.91,-0.355
-0.925,-0.385
-0.91,-0.375
-0.925,-0.395
-0.95,-0.415
-0.965,-0.43
-0.965,-0.445
-0.99,-0.465
-0.985,-0.465
-0.98,-0.47
-0.975,-0.485
-0.975,-0.48
-0.985,-0.505
-0.995,-0.51
-1.0,-0.49
-1.03,-0.52
-1.04,-0.56
-1.055,-0.585
-1.09,-0.61
-1.085,-0.62
-1.09,-0.615
-1.09,-0.655
-1.105,-0.645
-1.085,-0.665
-1.095,-0.695
-1.125,-0.705
-1.13,-0.73
-1.145,-0.76
-1.165,-0.78
-1.18,-0.77
-1.19,-0.785
-1.21,-0.795
-1.195,-0.79
-1.195,-0.775
-1.22,-0.775
-1.21,-0.775
-1.19,-0.775
-1.2,-0.81
-1.195,-0.825
-1.215,-0.84
-1.215,-0.85
-1.225,-0.84
-1.215,-0.84
-1.22,-0.84
-1.185,-0.815
-1.17,-0.79
-1.155,-0.815
-1.145,-0.79
-1.12,-0.785
-1.125,-0.795
-1.115,-0.785
-1.115,-0.78
-1.09,-0.78
-1.075,-0.76
-1.04,-0.73
-1.035,-0.73
-1.01,-0.695
-0.97,-0.685
-0.95,-0.65
-0.93,-0.625
-0.91,-0.615
-0.89,-0.6
-0.885,-0.59
-0.875,-0.595
-0.89,-0.575
-0.885,-0.555
-0.87,-0.54
-0.855,-0.52
-0.835,-0.48
-0.825,-0.475
-0.795,-0.445
-0.79,-0.43
-0.775,-0.425
-0.78,-0.41
-0.775,-0.425
-0.775,-0.455
-0.785,-0.44
-0.79,-0.43
-0.79,-0.43
-0.785,-0.42
-0.795,-0.38
-0.775,-0.35
-0.78,-0.35
-0.765,-0.325
-0.77,-0.34
-0.76,-0.355
-0.76,-0.37
-0.77,-0.385
-0.77,-0.39
-0.775,-0.415
-0.775,-0.41
-0.785,-0.385
-0.77,-0.38
-0.765,-0.35
-0.775,-0.33
-0.77,-0.32
-0.77,-0.335
-0.78,-0.34
-0.775,-0.345
-0.79,-0.39
-0.81,-0.4
-0.8,-0.41
-0.805,-0.395
-0.81,-0.42
-0.795,-0.4
-0.795,-0.39
-0.795,-0.39
-0.785,-0.37
-0.785,-0.365
-0.795,-0.38
-0.815,-0.39
-0.815,-0.415
-0.845,-0.42
-0.84,-0.42
-0.835,-0.42
-0.835,-0.435
-0.825,-0.43
-0.81,-0.42
-0.805,-0.395
-0.79,-0.39
-0.79,-0.39
-0.795,-0.385
-0.795,-0.385
-0.8,-0.375
-0.81,-0.41
-0.82,-0.4
-0.825,-0.395
-0.825,-0.415
-0.83,-0.41
-0.815,-0.39
-0.8,-0.38
-0.79,-0.37
-0.785,-0.38
-0.79,-0.395
-0.79,-0.405
-0.79,-0.43
-0.805,-0.43
-0.805,-0.425
-0.82,-0.445
-0.805,-0.43
-0.825,-0.41
-0.815,-0.405
-0.81,-0.365
-0.81,-0.34
-0.81,-0.36
-0.795,-0.365
-0.8,-0.38
-0.795,-0.4
-0.8,-0.42
-0.81,-0.425
-0.8,-0.43
-0.81,-0.435
-0.785,-0.405
-0.77,-0.41
-0.755,-0.41
-0.745,-0.395
-0.74,-0.4
-0.725,-0.43
-0.715,-0.435
-0.72,-0.45
-0.715,-0.465
-0.7,-0.495
-0.685,-0.53
-0.68,-0.535
-0.66,-0.53
-0.65,-0.49
-0.645,-0.48
-0.595,-0.455
-0.56,-0.43
-0.55,-0.41
-0.53,-0.395
-0.525,-0.385
-0.555,-0.385
-0.585,-0.385
-0.605,-0.4
-0.625,-0.405
-0.64,-0.4
-0.645,-0.4
-0.65,-0.405
-0.63,-0.385
-0.61,-0.38
-0.57,-0.35
-0.54,-0.33
-0.525,-0.31
-0.54,-0.285
-0.56,-0.285
-0.595,-0.29
-0.63,-0.325
-0.67,-0.315
-0.705,-0.355
-0.72,-0.36
-0.73,-0.385
-0.745,-0.39
-0.745,-0.395
-0.75,-0.395
-0.775,-0.41
-0.8,-0.425
-0.81,-0.42
-0.82,-0.425
-0.825,-0.435
-0.845,-0.415
-0.845,-0.41
-0.83,-0.385
-0.835,-0.405
-0.83,-0.41
-0.825,-0.435
-0.825,-0.44
-0.84,-0.45
-0.845,-0.455
-0.875,-0.485
-0.875,-0.475
-0.875,-0.5
-0.85,-0.475
-0.855,-0.475
-0.85,-0.485
-0.845,-0.45
-0.845,-0.47
-0.84,-0.475
-0.85,-0.495
-0.855,-0.49
-0.86,-0.495
-0.875,-0.5
-0.865,-0.5
-0.87,-0.505
-0.85,-0.495
-0.835,-0.475
-0.825,-0.485
-0.83,-0.5
-0.825,-0.51
-0.855,-0.575
-0.86,-0.625
-0.875,-0.705
-0.87,-0.815
-0.83,-0.95
-0.72,-1.085
-0.565,-1.275
-0.355,-1.41
-0.18,-1.53
-0.025,-1.565
0.05,-1.54
0.055,-1.415
0.03,-1.275
0.055,-1.115
0.145,-0.96
0.315,-0.77
0.495,-0.525
0.675,-0.205
0.745,0.18
0.635,0.505
0.335,0.68
-0.115,0.715
-0.64,0.57
-1.11,0.305
-1.46,0.01
-1.685,-0.25
-1.815,-0.385
-1.875,-0.485
-1.945,-0.545
-1.995,-0.59
-2.07,-0.64
-2.12,-0.695
-2.15,-0.74
-2.16,-0.75
-2.155,-0.745
-2.14,-0.725
-2.135,-0.68
-2.13,-0.695
-2.13,-0.705
-2.135,-0.73
-2.105,-0.74
-2.05,-0.79
-1.98,-0.795
-1.88,-0.785
-1.71,-0.76
-1.545,-0.705
-1.38,-0.62
-1.25,-0.58
-1.145,-0.51
-1.075,-0.485
-1.03,-0.465
-1.0,-0.44
-0.985,-0.43
-0.975,-0.44
-0.96,-0.43
-0.935,-0.425
-0.905,-0.42
-0.895,-0.4
-0.875,-0.385
-0.855,-0.375
-0.875,-0.385
-0.87,-0.41
-0.88,-0.425
-0.865,-0.435
-0.895,-0.455
-0.895,-0.475
-0.895,-0.485
-0.905,-0.47
-0.895,-0.47
-0.895,-0.46
-0.89,-0.475
-0.89,-0.475
-0.885,-0.495
-0.89,-0.52
-0.915,-0.54
-0.94,-0.56
-0.945,-0.595
-0.96,-0.62
-0.975,-0.64
-0.98,-0.64
-0.99,-0.64
-1.0,-0.66
-1.0,-0.665
-1.005,-0.675
-1.015,-0.68
-1.025,-0.72
-1.04,-0.72
-1.05,-0.76
-1.09,-0.785
-1.11,-0.785
-1.115,-0.795
-1.105,-0.81
-1.11,-0.815
-1.12,-0.81
-1.115,-0.83
-1.13,-0.835
-1.135,-0.85
-1.155,-0.87
-1.175,-0.9
-1.16,-0.915
-1.175,-0.91
-1.19,-0.915
-1.185,-0.92
-1.175,-0.905
-1.155,-0.91
-1.155,-0.905
-1.125,-0.92
-1.15,-0.91
-1.15,-0.915
-1.14,-0.93
-1.12,-0.94
-1.105,-0.93
-1.11,-0.92
-1.095,-0.905
-1.07,-0.89
-1.065,-0.87
-1.035,-0.835
-1.0,-0.815
-0.98,-0.77
-0.955,-0.785
-0.935,-0.76
-0.93,-0.76
-0.91,-0.775
-0.895,-0.755
-0.87,-0.745
-0.87,-0.72
-0.855,-0.705
-0.85,-0.68
-0.825,-0.655
-0.805,-0.635
-0.775,-0.63
-0.77,-0.62
-0.755,-0.605
-0.75,-0.61
-0.755,-0.605
-0.755,-0.585
-0.765,-0.585
-0.75,-0.585
-0.755,-0.555
-0.73,-0.545
-0.73,-0.53
-0.72,-0.52
-0.72,-0.485
-0.725,-0.495
-0.72,-0.505
-0.72,-0.51
-0.725,-0.525
-0.715,-0.53
-0.73,-0.55
-0.735,-0.53
-0.735,-0.545
-0.725,-0.505
-0.72,-0.5
-0.7,-0.485
-0.71,-0.475
-0.705,-0.5
-0.725,-0.515
-0.735,-0.53
-0.745,-0.525
-0.755,-0.54
-0.76,-0.525
-0.76,-0.52
-0.755,-0.515
-0.77,-0.505
-0.75,-0.505
-0.74,-0.485
-0.745,-0.505
-0.74,-0.5
-0.74,-0.52
-0.75,-0.53
-0.765,-0.525
-0.77,-0.56
-0.8,-0.565
-0.8,-0.555
-0.8,-0.56
-0.805,-0.54
-0.78,-0.525
-0.775,-0.53
-0.775,-0.505
-0.77,-0.51
-0.77,-0.515
-0.78,-0.505
-0.78,-0.535
-0.8,-0.535
-0.795,-0.555
-0.79,-0.56
-0.795,-0.555
-0.77,-0.54
-0.755,-0.515
-0.76,-0.51
-0.755,-0.505
-0.745,-0.52
-0.75,-0.515
-0.76,-0.53
-0.755,-0.545
-0.77,-0.56
-0.785,-0.55
-0.78,-0.575
-0.78,-0.555
-0.765,-0.525
-0.745,-0.54
-0.755,-0.525
-0.755,-0.53
-0.75,-0.545
-0.76,-0.56
-0.77,-0.58
-0.77,-0.57
-0.775,-0.575
-0.775,-0.58
-0.785,-0.59
-0.785,-0.58
-0.77,-0.55
-0.745,-0.545
-0.74,-0.54
-0.72,-0.52
-0.7,-0.535
-0.7,-0.545
-0.7,-0.535
-0.69,-0.565
-0.685,-0.555
-0.68,-0.58
-0.695,-0.6
-0.685,-0.61
-0.655,-0.605
-0.635,-0.615
-0.615,-0.605
-0.595,-0.585
-0.575,-0.58
-0.55,-0.565
-0.52,-0.56
-0.51,-0.56
-0.49,-0.55
-0.485,-0.525
-0.5,-0.51
-0.515,-0.495
-0.55,-0.485
-0.57,-0.49
-0.575,-0.515
-0.595,-0.51
-0.605,-0.525
-0.605,-0.515
-0.6,-0.51
-0.575,-0.495
-0.555,-0.46
-0.55,-0.44
-0.525,-0.425
-0.52,-0.395
-0.525,-0.385
-0.55,-0.385
-0.58,-0.415
-0.625,-0.45
-0.665,-0.495
-0.7,-0.525
-0.715,-0.535
-0.745,-0.535
-0.765,-0.54
-0.79,-0.545
-0.805,-0.54
-0.815,-0.545
-0.82,-0.55
-0.825,-0.565
-0.815,-0.555
-0.825,-0.555
-0.825,-0.56
-0.81,-0.57
-0.81,-0.6
-0.825,-0.61
-0.835,-0.62
-0.865,-0.625
-0.865,-0.64
-0.87,-0.605
-0.86,-0.585
-0.85,-0.585
-0.845,-0.56
-0.835,-0.565
-0.84,-0.56
-0.82,-0.595
-0.825,-0.6
-0.855,-0.625
-0.865,-0.62
-0.87,-0.625
-0.875,-0.62
-0.885,-0.62
-0.87,-0.62
-0.855,-0.595
-0.835,-0.59
-0.84,-0.6
-0.835,-0.585
-0.84,-0.61
-0.845,-0.625
-0.86,-0.67
-0.89,-0.7
-0.92,-0.765
-0.91,-0.85
-0.87,-0.97
-0.8,-1.1
-0.685,-1.27
-0.515,-1.435
-0.35,-1.6
-0.18,-1.725
-0.09,-1.775
-0.065,-1.695
-0.065,-1.6
-0.06,-1.445
0.025,-1.295
0.175,-1.09
0.39,-0.855
0.59,-0.54
0.715,-0.2
0.66,0.15
0.42,0.385
0.01,0.45
-0.51,0.38
-0.995,0.16
-1.4,-0.11
-1.665,-0.36
-1.84,-0.53
-1.915,-0.62
-1.965,-0.69
-2.015,-0.71
-2.08,-0.74
-2.13,-0.785
-2.185,-0.83
-2.2,-0.86
-2.205,-0.9
-2.205,-0.895
-2.21,-0.89
-2.22,-0.9
-2.235,-0.875
-2.205,-0.88
-2.18,-0.88
-2.135,-0.895
-2.08,-0.885
-1.995,-0.875
-1.865,-0.87
-1.715,-0.83
-1.56,-0.8
-1.425,-0.755
-1.315,-0.71
-1.215,-0.65
-1.13,-0.595
-1.08,-0.565
-1.02,-0.53
-0.985,-0.525
-0.975,-0.515
-0.96,-0.5
-0.94,-0.51
-0.91,-0.515
-0.905,-0.525
-0.89,-0.525
-0.9,-0.54
-0.885,-0.54
-0.9,-0.53
-0.895,-0.55
-0.895,-0.53
-0.895,-0.53
-0.88,-0.51
-0.875,-0.5
-0.865,-0.505
-0.86,-0.53
-0.865,-0.54
-0.88,-0.58
-0.88,-0.605
-0.91,-0.63
-0.94,-0.65
-0.93,-0.66
-0.94,-0.665
-0.94,-0.665
-0.94,-0.67
-0.925,-0.685
-0.96,-0.71
-0.95,-0.705
-0.955,-0.74
-0.97,-0.77
-0.995,-0.805
-1.015,-0.805
-1.04,-0.835
-1.045,-0.84
-1.07,-0.87
-1.085,-0.865
-1.055,-0.87
-1.055,-0.875
-1.055,-0.87
-1.075,-0.88
-1.09,-0.885
-1.09,-0.9
-1.085,-0.92
-1.115,-0.935
-1.13,-0.945
-1.13,-0.95
-1.135,-0.955
-1.15,-0.97
-1.145,-0.945
-1.135,-0.95
-1.12,-0.945
-1.115,-0.94
-1.14,-0.965
-1.125,-0.96
-1.13,-0.955
-1.11,-0.97
-1.11,-0.975
-1.115,-0.975
-1.1,-0.96
-1.115,-0.945
-1.075,-0.92
-1.05,-0.91
-1.025,-0.89
-0.995,-0.885
-0.975,-0.88
-0.945,-0.9
-0.925,-0.865
-0.9,-0.88
-0.895,-0.875
-0.88,-0.855
-0.86,-0.815
-0.865,-0.815
-0.83,-0.775
-0.82,-0.765
-0.805,-0.745
-0.79,-0.74
-0.775,-0.735
-0.775,-0.73
-0.77,-0.735
-0.755,-0.725
-0.765,-0.71
-0.755,-0.685
-0.75,-0.675
-0.735,-0.655
-0.745,-0.645
-0.715,-0.645
-0.7,-0.64
-0.695,-0.625
-0.69,-0.64
-0.685,-0.635
-0.69,-0.64
-0.71,-0.62
-0.715,-0.625
-0.745,-0.64
-0.74,-0.625
-0.74,-0.6
-0.725,-0.59
-0.715,-0.585
-0.7,-0.58
-0.7,-0.58
-0.71,-0.57
-0.705,-0.58
-0.715,-0.585
-0.71,-0.595
-0.75,-0.61
-0.775,-0.6
-0.765,-0.615
-0.77,-0.6
-0.76,-0.6
-0.745,-0.575
-0.745,-0.57
-0.735,-0.58
-0.735,-0.6
-0.735,-0.61
-0.75,-0.62
-0.765,-0.62
-0.765,-0.62
-0.775,-0.62
-0.77,-0.605
-0.775,-0.61
-0.755,-0.595
-0.765,-0.61
-0.76,-0.605
-0.775,-0.59
-0.78,-0.605
-0.78,-0.615
-0.785,-0.62
-0.785,-0.625
-0.79,-0.625
-0.805,-0.63
-0.79,-0.645
-0.8,-0.655
-0.79,-0.64
-0.775,-0.64
-0.765,-0.62
-0.77,-0.64
-0.77,-0.65
-0.77,-0.625
-0.775,-0.64
-0.79,-0.64
-0.795,-0.645
-0.79,-0.66
-0.79,-0.64
-0.775,-0.635
-0.765,-0.635
-0.77,-0.62
-0.765,-0.63
-0.745,-0.62
-0.74,-0.63
-0.745,-0.64
-0.76,-0.635
-0.765,-0.67
-0.765,-0.665
-0.785,-0.66
-0.785,-0.655
-0.775,-0.645
-0.78,-0.635
-0.765,-0.6
-0.745,-0.6
-0.74,-0.615
-0.735,-0.615
-0.73,-0.615
-0.735,-0.63
-0.725,-0.64
-0.73,-0.66
-0.72,-0.66
-0.7,-0.675
-0.69,-0.685
-0.675,-0.685
-0.665,-0.675
-0.65,-0.67
-0.64,-0.69
-0.635,-0.68
-0.635,-0.685
-0.6,-0.67
-0.575,-0.7
-0.55,-0.665
-0.52,-0.645
-0.51,-0.62
-0.5,-0.585
-0.51,-0.555
-0.525,-0.545
-0.55,-0.545
-0.58,-0.565
-0.61,-0.595
-0.635,-0.62
-0.64,-0.63
-0.65,-0.64
-0.615,-0.605
-0.6,-0.59
-0.565,-0.525
-0.535,-0.51
-0.54,-0.49
-0.55,-0.49
-0.565,-0.48
-0.595,-0.505
-0.645,-0.555
-0.69,-0.595
-0.73,-0.615
-0.76,-0.65
-0.785,-0.65
-0.81,-0.655
-0.82,-0.65
-0.82,-0.65
-0.825,-0.64
-0.83,-0.62
-0.83,-0.625
-0.83,-0.625
-0.83,-0.63
-0.825,-0.62
-0.825,-0.655
-0.845,-0.665
-0.86,-0.665
-0.87,-0.66
-0.88,-0.65
-0.875,-0.635
-0.885,-0.635
-0.875,-0.63
-0.865,-0.625
-0.86,-0.655
-0.875,-0.665
-0.88,-0.685
-0.87,-0.685
-0.89,-0.685
-0.895,-0.68
-0.885,-0.69
-0.885,-0.69
-0.885,-0.66
-0.9,-0.665
-0.87,-0.66
-0.875,-0.65
-0.86,-0.655
-0.87,-0.675
-0.865,-0.69
-0.89,-0.7
-0.88,-0.705
-0.885,-0.72
-0.89,-0.77
-0.91,-0.78
-0.92,-0.83
-0.895,-0.885
-0.87,-0.97
-0.765,-1.085
-0.65,-1.215
-0.49,-1.425
-0.31,-1.59
-0.16,-1.745
-0.045,-1.825
-0.02,-1.81
-0.04,-1.71
-0.065,-1.535
-0.025,-1.35
0.1,-1.16
0.32,-0.945
0.54,-0.68
0.695,-0.3
0.7,0.035
0.48,0.32
0.085,0.42
-0.475,0.36
-1.045,0.16
-1.515,-0.13
-1.85,-0.39
-2.02,-0.595
-2.095,-0.73
-2.13,-0.795
-2.16,-0.84
-2.185,-0.885
-2.22,-0.915
-2.27,-0.94
-2.3,-0.985
-2.3,-0.985
-2.315,-1.0
-2.315,-0.97
-2.31,-0.95
-2.31,-0.925
-2.285,-0.93
-2.23,-0.94
-2.17,-0.945
-2.085,-0.965
-1.995,-0.97
-1.84,-0.95
-1.685,-0.93
-1.53,-0.865
-1.4,-0.8
-1.28,-0.735
-1.175,-0.665
-1.11,-0.625
-1.05,-0.57
-1.015,-0.55
-0.985,-0.555
-0.985,-0.56
-0.975,-0.565
-0.975,-0.57
-0.97,-0.58
-0.95,-0.57
-0.95,-0.59
-0.94,-0.595
-0.945,-0.585
-0.93,-0.59
-0.945,-0.595
-0.925,-0.59
-0.92,-0.6
-0.915,-0.585
-0.925,-0.6
-0.92,-0.6
-0.935,-0.645
-0.955,-0.68
-0.975,-0.685
-0.96,-0.7
-0.97,-0.71
-0.985,-0.715
-0.975,-0.72
-0.965,-0.695
-0.97,-0.7
-0.955,-0.72
-0.975,-0.74
-0.99,-0.755
-1.015,-0.77
-1.035,-0.8
-1.065,-0.835
-1.08,-0.845
-1.09,-0.845
-1.11,-0.87
-1.1,-0.885
-1.115,-0.92
-1.11,-0.915
-1.115,-0.925
-1.12,-0.945
-1.125,-0.96
-1.14,-0.97
-1.16,-0.99
-1.18,-1.005
-1.19,-1.025
-1.205,-1.025
-1.21,-1.015
-1.215,-1.01
-1.215,-1.02
-1.2,-1.015
-1.185,-1.01
-1.2,-1.025
-1.195,-1.02
-1.18,-1.01
-1.175,-1.03
-1.17,-1.04
-1.195,-1.055
-1.175,-1.05
-1.17,-1.05
-1.145,-1.065
-1.11,-1.035
-1.09,-1.02
-1.07,-0.98
-1.055,-0.96
-1.04,-0.94
-1.045,-0.955
-1.035,-0.955
-1.015,-0.965
-1.0,-0.96
-0.99,-0.945
-0.96,-0.925
-0.925,-0.89
-0.905,-0.865
-0.87,-0.845
-0.86,-0.83
-0.845,-0.815
-0.845,-0.81
-0.835,-0.79
-0.83,-0.775
-0.84,-0.76
-0.85,-0.76
-0.845,-0.75
-0.835,-0.715
-0.82,-0.69
-0.78,-0.67
-0.765,-0.65
-0.74,-0.64
-0.75,-0.635
-0.74,-0.625
-0.735,-0.62
-0.74,-0.65
-0.75,-0.655
-0.76,-0.645
-0.77,-0.625
-0.78,-0.63
-0.77,-0.605
-0.745,-0.595
-0.75,-0.6
-0.755,-0.585
-0.75,-0.57
-0.755,-0.595
-0.745,-0.6
-0.755,-0.615
-0.76,-0.615
-0.755,-0.63
-0.785,-0.62
-0.78,-0.59
-0.765,-0.575
-0.77,-0.555
-0.76,-0.535
-0.765,-0.545
-0.775,-0.56
-0.775,-0.57
-0.78,-0.585
-0.775,-0.59
-0.785,-0.625
-0.78,-0.62
-0.805,-0.62
-0.8,-0.615
-0.785,-0.61
-0.785,-0.625
-0.78,-0.615
-0.775,-0.62
-0.78,-0.64
-0.78,-0.62
-0.805,-0.62
-0.81,-0.595
-0.805,-0.6
-0.81,-0.595
-0.82,-0.62
-0.81,-0.6
-0.81,-0.6
-0.795,-0.605
-0.77,-0.605
-0.765,-0.6
-0.77,-0.6
-0.78,-0.6
-0.795,-0.6
-0.805,-0.615
-0.81,-0.62
-0.795,-0.62
-0.795,-0.62
-0.78,-0.59
-0.765,-0.57
-0.75,-0.57
-0.76,-0.565
-0.75,-0.555
-0.75,-0.565
-0.75,-0.575
-0.76,-0.595
-0.76,-0.61
-0.775,-0.605
-0.77,-0.605
-0.78,-0.6
-0.775,-0.585
-0.78,-0.595
-0.76,-0.575
-0.765,-0.565
-0.76,-0.55
-0.755,-0.55
-0.75,-0.545
-0.75,-0.555
-0.75,-0.56
-0.755,-0.565
-0.755,-0.585
-0.755,-0.585
-0.745,-0.585
-0.725,-0.575
-0.715,-0.59
-0.7,-0.555
-0.705,-0.565
-0.7,-0.57
-0.715,-0.6
-0.715,-0.615
-0.715,-0.63
-0.695,-0.67
-0.675,-0.68
-0.665,-0.675
-0.655,-0.66
-0.625,-0.645
-0.605,-0.61
-0.565,-0.565
-0.55,-0.57
-0.525,-0.54
-0.505,-0.54
-0.52,-0.53
-0.53,-0.5
-0.555,-0.51
-0.575,-0.52
-0.595,-0.545
-0.635,-0.56
-0.62,-0.57
-0.615,-0.555
-0.6,-0.555
-0.57,-0.515
-0.535,-0.47
-0.51,-0.43
-0.5,-0.41
-0.51,-0.37
-0.545,-0.38
-0.59,-0.39
-0.62,-0.415
-0.68,-0.455
-0.71,-0.5
-0.73,-0.52
-0.725,-0.515
-0.735,-0.49
-0.73,-0.48
-0.76,-0.465
-0.765,-0.495
-0.79,-0.51
-0.825,-0.535
-0.82,-0.565
-0.835,-0.565
-0.83,-0.56
-0.825,-0.54
-0.815,-0.55
-0.805,-0.525
-0.805,-0.54
-0.81,-0.54
-0.83,-0.56
-0.83,-0.57
-0.845,-0.59
-0.84,-0.6
-0.855,-0.59
-0.865,-0.585
-0.865,-0.575
-0.86,-0.555
-0.845,-0.56
-0.825,-0.565
-0.83,-0.565
-0.825,-0.57
-0.83,-0.585
-0.84,-0.58
-0.86,-0.6
-0.86,-0.595
-0.855,-0.6
-0.865,-0.585
-0.855,-0.6
-0.845,-0.58
-0.83,-0.585
-0.83,-0.605
-0.82,-0.635
-0.86,-0.705
-0.87,-0.795
-0.82,-0.91
-0.765,-1.065
-0.63,-1.245
-0.455,-1.41
-0.235,-1.56
-0.06,-1.65
0.07,-1.63
0.14,-1.51
0.12,-1.33
0.12,-1.17
0.195,-0.98
0.325,-0.745
0.515,-0.45
0.66,-0.09
0.695,0.285
0.51,0.56
0.105,0.685
-0.44,0.61
-0.985,0.365
-1.45,0.045
-1.73,-0.245
-1.905,-0.445
-1.98,-0.58
-2.04,-0.64
-2.075,-0.69
-2.11,-0.735
-2.14,-0.795
-2.18,-0.845
-2.195,-0.86
-2.205,-0.855
-2.205,-0.845
-2.21,-0.825
-2.19,-0.805
-2.17,-0.79
-2.15,-0.83
-2.115,-0.82
-2.05,-0.855
-1.955,-0.87
-1.83,-0.865
-1.675,-0.86
-1.53,-0.79
-1.345,-0.72
-1.215,-0.625
-1.1,-0.56
-1.02,-0.49
-0.995,-0.445
-0.985,-0.44
-0.975,-0.43
-0.97,-0.445
-0.97,-0.46
