"record 118_10, signal 0","record 118_10, signal 1"
-0.635,-0.49
-0.685,-0.5
-0.75,-0.505
-0.815,-0.505
-0.825,-0.515
-0.81,-0.51
-0.755,-0.485
-0.695,-0.45
-0.63,-0.39
-0.595,-0.33
-0.565,-0.27
-0.56,-0.215
-0.57,-0.205
-0.61,-0.23
-0.675,-0.28
-0.72,-0.33
-0.765,-0.395
-0.8,-0.405
-0.81,-0.41
-0.78,-0.375
-0.755,-0.335
-0.715,-0.295
-0.69,-0.27
-0.69,-0.26
-0.685,-0.275
-0.735,-0.325
-0.765,-0.33
-0.82,-0.34
-0.825,-0.34
-0.85,-0.35
-0.85,-0.355
-0.845,-0.395
-0.84,-0.435
-0.855,-0.44
-0.855,-0.43
-0.885,-0.415
-0.88,-0.405
-0.885,-0.42
-0.88,-0.43
-0.87,-0.47
-0.87,-0.46
-0.895,-0.455
-0.95,-0.445
-1.005,-0.44
-1.035,-0.435
-1.04,-0.445
-1.005,-0.46
-0.97,-0.475
-0.955,-0.485
-0.925,-0.51
-0.93,-0.565
-0.96,-0.575
-0.99,-0.585
-1.02,-0.585
-1.01,-0.575
-0.995,-0.555
-0.98,-0.525
-0.955,-0.525
-0.945,-0.525
-0.95,-0.565
-0.975,-0.645
-1.025,-0.765
-1.055,-0.895
-1.045,-1.05
-1.02,-1.255
-0.96,-1.48
-0.835,-1.69
-0.745,-1.9
-0.64,-2.075
-0.575,-2.17
-0.56,-2.15
-0.575,-2.05
-0.6,-1.885
-0.53,-1.71
-0.405,-1.52
-0.2,-1.28
0.06,-0.975
0.3,-0.56
0.49,-0.115
0.53,0.275
0.405,0.59
0.095,0.775
-0.31,0.795
-0.74,0.7
-1.09,0.54
-1.33,0.315
-1.47,0.11
-1.565,-0.01
-1.595,-0.12
-1.67,-0.225
-1.785,-0.3
-1.87,-0.33
-1.985,-0.37
-2.095,-0.37
-2.125,-0.38
-2.13,-0.395
-2.115,-0.44
-2.105,-0.48
-2.07,-0.51
-2.025,-0.545
-1.97,-0.575
-1.91,-0.6
-1.85,-0.615
-1.74,-0.58
-1.62,-0.58
-1.465,-0.515
-1.3,-0.45
-1.155,-0.375
-1.06,-0.315
-1.005,-0.28
-0.99,-0.265
-0.99,-0.29
-0.99,-0.315
-1.0,-0.33
-1.015,-0.33
-0.985,-0.29
-0.945,-0.235
-0.915,-0.19
-0.875,-0.185
-0.865,-0.205
-0.86,-0.25
-0.91,-0.3
-0.945,-0.34
-0.955,-0.345
-0.975,-0.345
-0.965,-0.33
-0.93,-0.305
-0.88,-0.29
-0.855,-0.285
-0.86,-0.3
-0.915,-0.355
-0.955,-0.405
-0.99,-0.45
-1.025,-0.47
-1.02,-0.495
-1.05,-0.515
-1.03,-0.505
-1.015,-0.505
-1.025,-0.49
-1.015,-0.45
-1.0,-0.425
-0.995,-0.405
-0.985,-0.415
-1.0,-0.47
-1.03,-0.535
-1.09,-0.615
-1.13,-0.63
-1.145,-0.645
-1.16,-0.605
-1.15,-0.58
-1.14,-0.56
-1.13,-0.54
-1.12,-0.55
-1.095,-0.575
-1.075,-0.59
-1.06,-0.61
-1.065,-0.63
-1.09,-0.655
-1.09,-0.655
-1.115,-0.655
-1.12,-0.635
-1.12,-0.615
-1.135,-0.6
-1.11,-0.63
-1.065,-0.635
-1.035,-0.62
-1.025,-0.585
-1.01,-0.575
-1.03,-0.56
-1.035,-0.58
-1.045,-0.575
-1.04,-0.59
-1.025,-0.61
-0.985,-0.625
-0.925,-0.62
-0.88,-0.61
-0.85,-0.61
-0.875,-0.585
-0.915,-0.53
-0.93,-0.505
-0.945,-0.485
-0.925,-0.505
-0.915,-0.515
-0.885,-0.505
-0.885,-0.51
-0.885,-0.49
-0.9,-0.47
-0.89,-0.445
-0.88,-0.45
-0.865,-0.42
-0.85,-0.395
-0.845,-0.395
-0.855,-0.38
-0.865,-0.39
-0.88,-0.435
-0.9,-0.455
-0.89,-0.48
-0.88,-0.49
-0.885,-0.47
-0.905,-0.44
-0.915,-0.415
-0.915,-0.385
-0.915,-0.39
-0.895,-0.42
-0.87,-0.445
-0.86,-0.485
-0.875,-0.5
-0.88,-0.5
-0.91,-0.47
-0.925,-0.455
-0.96,-0.44
-0.96,-0.425
-0.945,-0.425
-0.93,-0.42
-0.92,-0.42
-0.9,-0.43
-0.88,-0.43
-0.85,-0.425
-0.82,-0.41
-0.815,-0.425
-0.82,-0.44
-0.865,-0.45
-0.935,-0.44
-0.99,-0.445
-1.02,-0.445
-1.04,-0.45
-1.035,-0.46
-1.015,-0.485
-0.99,-0.5
-0.975,-0.505
-0.96,-0.525
-0.945,-0.52
-0.925,-0.51
-0.915,-0.505
-0.9,-0.495
-0.88,-0.49
-0.875,-0.475
-0.85,-0.445
-0.85,-0.445
-0.845,-0.44
-0.84,-0.46
-0.845,-0.49
-0.865,-0.505
-0.865,-0.56
-0.835,-0.555
-0.81,-0.565
-0.76,-0.55
-0.72,-0.525
-0.68,-0.485
-0.645,-0.415
-0.63,-0.365
-0.645,-0.34
-0.66,-0.315
-0.685,-0.31
-0.71,-0.305
-0.745,-0.315
-0.785,-0.32
-0.825,-0.315
-0.87,-0.325
-0.88,-0.35
-0.875,-0.36
-0.82,-0.345
-0.805,-0.36
-0.76,-0.35
-0.715,-0.33
-0.705,-0.345
-0.72,-0.335
-0.74,-0.35
-0.795,-0.355
-0.845,-0.375
-0.89,-0.41
-0.88,-0.43
-0.875,-0.455
-0.865,-0.435
-0.855,-0.42
-0.88,-0.415
-0.93,-0.405
-0.955,-0.42
-0.955,-0.425
-0.935,-0.435
-0.93,-0.455
-0.92,-0.495
-0.945,-0.51
-0.95,-0.495
-0.965,-0.525
-0.97,-0.51
-0.96,-0.485
-0.94,-0.49
-0.93,-0.475
-0.94,-0.49
-0.965,-0.5
-1.0,-0.495
-1.015,-0.53
-1.005,-0.545
-0.99,-0.57
-0.99,-0.555
-0.99,-0.57
-0.975,-0.58
-0.985,-0.595
-1.005,-0.64
-1.02,-0.73
-1.035,-0.875
-1.04,-1.065
-0.985,-1.31
-0.88,-1.58
-0.77,-1.83
-0.625,-2.02
-0.535,-2.12
-0.51,-2.12
-0.535,-2.025
-0.55,-1.85
-0.475,-1.65
-0.28,-1.43
-0.005,-1.14
0.28,-0.74
0.49,-0.25
0.535,0.205
0.335,0.575
-0.05,0.745
-0.53,0.73
-0.975,0.585
-1.325,0.35
-1.54,0.135
-1.655,-0.01
-1.715,-0.115
-1.755,-0.205
-1.825,-0.28
-1.885,-0.36
-1.935,-0.43
-1.96,-0.5
-1.98,-0.53
-1.965,-0.53
-1.94,-0.515
-1.945,-0.51
-1.935,-0.505
-1.945,-0.51
-1.95,-0.55
-1.95,-0.61
-1.9,-0.645
-1.835,-0.67
-1.7,-0.645
-1.54,-0.615
-1.375,-0.52
-1.21,-0.435
-1.07,-0.34
-0.98,-0.255
-0.905,-0.215
-0.91,-0.23
-0.95,-0.26
-0.985,-0.32
-1.0,-0.35
-0.965,-0.37
-0.93,-0.375
-0.89,-0.355
-0.85,-0.3
-0.82,-0.265
-0.81,-0.225
-0.825,-0.215
-0.865,-0.235
-0.91,-0.29
-0.945,-0.335
-0.94,-0.375
-0.93,-0.405
-0.915,-0.4
-0.9,-0.39
-0.9,-0.375
-0.915,-0.39
-0.925,-0.385
-0.935,-0.39
-0.935,-0.385
-0.925,-0.4
-0.915,-0.445
-0.93,-0.475
-0.955,-0.51
-0.99,-0.52
-1.005,-0.545
-1.025,-0.555
-1.025,-0.58
-1.04,-0.585
-1.025,-0.565
-1.025,-0.56
-1.025,-0.565
-1.005,-0.575
-1.01,-0.61
-1.0,-0.63
-0.985,-0.65
-1.015,-0.63
-1.025,-0.625
-1.03,-0.645
-1.055,-0.675
-1.09,-0.675
-1.105,-0.68
-1.115,-0.65
-1.11,-0.625
-1.1,-0.61
-1.08,-0.615
-1.09,-0.635
-1.065,-0.64
-1.06,-0.65
-1.045,-0.67
-1.05,-0.69
-1.015,-0.695
-1.015,-0.72
-0.985,-0.69
-0.975,-0.67
-0.955,-0.635
-0.935,-0.615
-0.9,-0.605
-0.885,-0.595
-0.865,-0.605
-0.865,-0.63
-0.87,-0.655
-0.88,-0.65
-0.87,-0.62
-0.845,-0.57
-0.83,-0.53
-0.825,-0.51
-0.82,-0.53
-0.79,-0.56
-0.785,-0.59
-0.775,-0.595
-0.79,-0.555
-0.805,-0.495
-0.835,-0.475
-0.845,-0.435
-0.84,-0.455
-0.82,-0.475
-0.795,-0.465
-0.805,-0.485
-0.79,-0.455
-0.805,-0.43
-0.84,-0.445
-0.84,-0.445
-0.835,-0.47
-0.835,-0.475
-0.83,-0.46
-0.815,-0.45
-0.81,-0.44
-0.815,-0.42
-0.805,-0.43
-0.805,-0.435
-0.81,-0.435
-0.815,-0.4
-0.825,-0.405
-0.82,-0.41
-0.815,-0.46
-0.815,-0.5
-0.83,-0.495
-0.81,-0.505
-0.815,-0.475
-0.81,-0.465
-0.8,-0.445
-0.795,-0.44
-0.785,-0.43
-0.795,-0.41
-0.825,-0.4
-0.86,-0.405
-0.88,-0.415
-0.89,-0.455
-0.9,-0.485
-0.885,-0.515
-0.865,-0.5
-0.865,-0.475
-0.845,-0.465
-0.84,-0.44
-0.825,-0.45
-0.83,-0.425
-0.85,-0.45
-0.865,-0.44
-0.85,-0.435
-0.835,-0.45
-0.82,-0.465
-0.805,-0.505
-0.79,-0.525
-0.785,-0.525
-0.775,-0.53
-0.745,-0.53
-0.74,-0.52
-0.735,-0.535
-0.735,-0.515
-0.73,-0.5
-0.715,-0.475
-0.705,-0.485
-0.675,-0.525
-0.64,-0.52
-0.635,-0.52
-0.615,-0.48
-0.61,-0.435
-0.625,-0.415
-0.655,-0.38
-0.675,-0.37
-0.685,-0.365
-0.69,-0.365
-0.7,-0.36
-0.715,-0.38
-0.725,-0.37
-0.74,-0.385
-0.76,-0.41
-0.73,-0.41
-0.705,-0.415
-0.685,-0.4
-0.675,-0.38
-0.675,-0.35
-0.67,-0.32
-0.68,-0.285
-0.695,-0.295
-0.705,-0.305
-0.74,-0.345
-0.75,-0.385
-0.765,-0.45
-0.765,-0.45
-0.755,-0.435
-0.74,-0.44
-0.72,-0.425
-0.76,-0.435
-0.85,-0.435
-0.945,-0.455
-1.04,-0.46
-1.06,-0.485
-1.035,-0.505
-0.99,-0.51
-0.94,-0.53
-0.925,-0.555
-0.93,-0.57
-0.905,-0.59
-0.915,-0.57
-0.91,-0.545
-0.895,-0.545
-0.88,-0.51
-0.88,-0.52
-0.9,-0.555
-0.935,-0.585
-0.96,-0.605
-0.99,-0.595
-0.99,-0.575
-0.955,-0.545
-0.955,-0.525
-0.96,-0.56
-0.98,-0.585
-1.0,-0.67
-1.025,-0.805
-1.025,-0.995
-1.01,-1.215
-0.965,-1.48
-0.87,-1.735
-0.775,-2.01
-0.695,-2.195
-0.655,-2.28
-0.655,-2.25
-0.665,-2.14
-0.655,-1.99
-0.565,-1.815
-0.4,-1.62
-0.155,-1.41
0.1,-1.11
0.365,-0.72
0.53,-0.26
0.545,0.225
0.39,0.58
0.08,0.81
-0.32,0.86
-0.715,0.755
-1.025,0.535
-1.24,0.3
-1.36,0.085
-1.425,-0.04
-1.495,-0.14
-1.585,-0.2
-1.655,-0.265
-1.755,-0.31
-1.83,-0.355
-1.86,-0.375
-1.88,-0.39
-1.885,-0.415
-1.87,-0.44
-1.885,-0.475
-1.89,-0.515
-1.85,-0.52
-1.825,-0.535
-1.775,-0.555
-1.725,-0.57
-1.63,-0.56
-1.505,-0.535
-1.345,-0.47
-1.185,-0.405
-1.025,-0.325
-0.905,-0.27
-0.84,-0.245
-0.84,-0.25
-0.865,-0.255
-0.92,-0.3
-0.97,-0.325
-0.975,-0.365
-0.945,-0.365
-0.905,-0.375
-0.87,-0.355
-0.83,-0.36
-0.825,-0.35
-0.835,-0.35
-0.825,-0.355
-0.835,-0.355
-0.845,-0.34
-0.855,-0.355
-0.85,-0.4
-0.855,-0.46
-0.85,-0.49
-0.85,-0.485
-0.835,-0.45
-0.825,-0.43
-0.81,-0.405
-0.835,-0.41
-0.86,-0.435
-0.895,-0.47
-0.96,-0.505
-0.965,-0.55
-0.985,-0.59
-0.98,-0.615
-0.965,-0.635
-0.965,-0.63
-0.94,-0.61
-0.965,-0.615
-0.985,-0.61
-1.015,-0.605
-1.015,-0.63
-1.01,-0.64
-1.01,-0.675
-1.03,-0.67
-1.04,-0.675
-1.04,-0.655
-1.055,-0.65
-1.06,-0.66
-1.05,-0.68
-1.035,-0.69
-1.025,-0.675
-1.035,-0.675
-1.045,-0.675
-1.065,-0.695
-1.055,-0.69
-1.02,-0.71
-1.0,-0.72
-0.975,-0.725
-0.975,-0.72
-0.98,-0.66
-0.995,-0.625
-1.005,-0.605
-1.0,-0.615
-0.975,-0.65
-0.92,-0.68
-0.91,-0.72
-0.9,-0.72
-0.905,-0.69
-0.9,-0.69
-0.905,-0.715
-0.895,-0.705
-0.895,-0.685
-0.895,-0.65
-0.87,-0.605
-0.84,-0.61
-0.815,-0.595
-0.805,-0.615
-0.79,-0.605
-0.795,-0.605
-0.825,-0.595
-0.83,-0.585
-0.825,-0.57
-0.815,-0.535
-0.8,-0.52
-0.79,-0.505
-0.79,-0.485
-0.775,-0.49
-0.77,-0.52
-0.76,-0.555
-0.755,-0.555
-0.76,-0.51
-0.77,-0.48
-0.765,-0.42
-0.76,-0.405
-0.765,-0.395
-0.765,-0.43
-0.76,-0.445
-0.765,-0.44
-0.77,-0.445
-0.77,-0.445
-0.775,-0.465
-0.77,-0.49
-0.775,-0.515
-0.785,-0.515
-0.8,-0.51
-0.815,-0.52
-0.81,-0.515
-0.8,-0.52
-0.8,-0.49
-0.785,-0.49
-0.78,-0.48
-0.775,-0.465
-0.77,-0.485
-0.8,-0.5
-0.83,-0.48
-0.845,-0.475
-0.865,-0.48
-0.85,-0.48
-0.825,-0.515
-0.795,-0.515
-0.77,-0.53
-0.765,-0.52
-0.775,-0.495
-0.78,-0.485
-0.8,-0.475
-0.805,-0.49
-0.8,-0.52
-0.79,-0.535
-0.805,-0.57
-0.815,-0.56
-0.85,-0.575
-0.845,-0.59
-0.835,-0.575
-0.805,-0.56
-0.77,-0.545
-0.74,-0.535
-0.705,-0.54
-0.685,-0.525
-0.675,-0.545
-0.7,-0.55
-0.685,-0.54
-0.68,-0.555
-0.64,-0.56
-0.63,-0.565
-0.6,-0.575
-0.62,-0.565
-0.65,-0.55
-0.65,-0.52
-0.64,-0.495
-0.605,-0.47
-0.59,-0.44
-0.565,-0.41
-0.56,-0.395
-0.56,-0.375
-0.59,-0.39
-0.625,-0.395
-0.68,-0.395
-0.715,-0.38
-0.72,-0.395
-0.71,-0.395
-0.695,-0.395
-0.68,-0.4
-0.66,-0.385
-0.63,-0.4
-0.6,-0.39
-0.58,-0.39
-0.595,-0.37
-0.625,-0.38
-0.675,-0.375
-0.735,-0.375
-0.775,-0.425
-0.775,-0.44
-0.78,-0.45
-0.745,-0.455
-0.725,-0.46
-0.735,-0.475
-0.78,-0.505
-0.795,-0.545
-0.84,-0.555
-0.865,-0.59
-0.85,-0.595
-0.87,-0.58
-0.885,-0.545
-0.9,-0.51
-0.92,-0.49
-0.92,-0.5
-0.885,-0.53
-0.87,-0.55
-0.86,-0.595
-0.85,-0.595
-0.855,-0.59
-0.89,-0.59
-0.9,-0.56
-0.885,-0.56
-0.88,-0.555
-0.875,-0.555
-0.86,-0.58
-0.845,-0.615
-0.84,-0.615
-0.9,-0.63
-0.955,-0.65
-1.0,-0.69
-1.04,-0.78
-1.035,-0.94
-1.0,-1.115
-0.925,-1.32
-0.835,-1.55
-0.73,-1.78
-0.645,-1.995
-0.58,-2.18
-0.56,-2.26
-0.585,-2.235
-0.64,-2.13
-0.625,-1.96
-0.545,-1.79
-0.36,-1.59
-0.075,-1.345
0.235,-1.035
0.495,-0.61
0.65,-0.155
0.645,0.26
0.455,0.565
0.1,0.685
-0.305,0.68
-0.685,0.54
-0.96,0.35
-1.17,0.215
-1.275,0.09
-1.36,0.06
-1.455,0.025
-1.565,-0.05
-1.675,-0.125
-1.79,-0.235
-1.85,-0.37
-1.88,-0.44
-1.885,-0.49
-1.88,-0.49
-1.88,-0.48
-1.9,-0.47
-1.9,-0.465
-1.89,-0.47
-1.845,-0.495
-1.77,-0.535
-1.64,-0.535
-1.485,-0.535
-1.32,-0.51
-1.165,-0.45
-1.06,-0.4
-1.0,-0.375
-0.965,-0.365
-0.955,-0.36
-0.95,-0.355
-0.93,-0.33
-0.89,-0.325
-0.83,-0.28
-0.8,-0.29
-0.79,-0.325
-0.795,-0.37
-0.795,-0.415
-0.815,-0.43
-0.825,-0.435
-0.825,-0.395
-0.825,-0.35
-0.815,-0.31
-0.815,-0.305
-0.795,-0.315
-0.785,-0.34
-0.785,-0.355
-0.775,-0.39
-0.78,-0.4
-0.82,-0.425
-0.83,-0.45
-0.85,-0.475
-0.865,-0.47
-0.865,-0.485
-0.885,-0.475
-0.9,-0.515
-0.91,-0.54
-0.91,-0.54
-0.89,-0.57
-0.885,-0.585
-0.895,-0.59
-0.905,-0.58
-0.935,-0.585
-0.965,-0.585
-0.995,-0.585
-0.985,-0.585
-0.99,-0.595
-0.98,-0.58
-0.98,-0.585
-0.97,-0.585
-0.96,-0.595
-0.955,-0.61
-0.965,-0.62
-0.96,-0.635
-0.96,-0.63
-0.995,-0.62
-1.005,-0.64
-1.025,-0.65
-1.015,-0.67
-0.99,-0.67
-0.95,-0.665
-0.93,-0.66
-0.905,-0.63
-0.915,-0.62
-0.925,-0.625
-0.935,-0.625
-0.925,-0.665
-0.885,-0.705
-0.88,-0.705
-0.87,-0.7
-0.855,-0.695
-0.87,-0.64
-0.87,-0.62
-0.865,-0.595
-0.84,-0.595
-0.815,-0.6
-0.785,-0.575
-0.74,-0.565
-0.725,-0.57
-0.73,-0.59
-0.77,-0.585
-0.78,-0.595
-0.78,-0.575
-0.76,-0.565
-0.75,-0.56
-0.735,-0.54
-0.735,-0.53
-0.755,-0.535
-0.75,-0.515
-0.72,-0.495
-0.705,-0.475
-0.72,-0.47
-0.72,-0.46
-0.7,-0.48
-0.685,-0.48
-0.66,-0.46
-0.65,-0.435
-0.65,-0.39
-0.67,-0.355
-0.71,-0.355
-0.755,-0.37
-0.79,-0.39
-0.795,-0.415
-0.785,-0.445
-0.78,-0.47
-0.765,-0.485
-0.75,-0.49
-0.74,-0.49
-0.765,-0.485
-0.76,-0.44
-0.78,-0.405
-0.765,-0.36
-0.715,-0.36
-0.72,-0.37
-0.735,-0.4
-0.75,-0.435
-0.8,-0.465
-0.845,-0.485
-0.835,-0.48
-0.83,-0.46
-0.78,-0.425
-0.745,-0.42
-0.745,-0.415
-0.765,-0.44
-0.79,-0.475
-0.81,-0.48
-0.835,-0.495
-0.815,-0.48
-0.84,-0.47
-0.835,-0.48
-0.84,-0.46
-0.805,-0.465
-0.8,-0.48
-0.785,-0.48
-0.76,-0.435
-0.735,-0.45
-0.755,-0.475
-0.77,-0.485
-0.765,-0.5
-0.77,-0.515
-0.785,-0.505
-0.78,-0.5
-0.745,-0.465
-0.7,-0.47
-0.655,-0.445
-0.615,-0.465
-0.595,-0.46
-0.59,-0.445
-0.615,-0.465
-0.625,-0.48
-0.635,-0.51
-0.64,-0.56
-0.635,-0.595
-0.62,-0.615
-0.625,-0.6
-0.64,-0.54
-0.645,-0.43
-0.645,-0.325
-0.595,-0.25
-0.56,-0.23
-0.57,-0.23
-0.595,-0.245
-0.63,-0.275
-0.68,-0.31
-0.7,-0.35
-0.72,-0.4
-0.72,-0.425
-0.7,-0.4
-0.69,-0.355
-0.675,-0.33
-0.64,-0.28
-0.61,-0.275
-0.6,-0.31
-0.605,-0.3
-0.64,-0.315
-0.685,-0.34
-0.725,-0.345
-0.755,-0.385
-0.78,-0.405
-0.795,-0.42
-0.765,-0.46
-0.755,-0.435
-0.74,-0.45
-0.74,-0.485
-0.76,-0.5
-0.795,-0.505
-0.865,-0.52
-0.925,-0.495
-0.96,-0.48
-0.96,-0.475
-0.95,-0.47
-0.905,-0.48
-0.875,-0.505
-0.89,-0.515
-0.89,-0.5
-0.91,-0.53
-0.91,-0.505
-0.89,-0.495
-0.895,-0.535
-0.885,-0.54
-0.915,-0.555
-0.915,-0.565
-0.945,-0.555
-0.965,-0.525
-0.945,-0.525
-0.91,-0.51
-0.91,-0.535
-0.905,-0.555
-0.9,-0.605
-0.91,-0.655
-0.96,-0.72
-1.015,-0.835
-1.02,-0.955
-1.01,-1.105
-0.95,-1.315
-0.865,-1.525
-0.735,-1.775
-0.605,-1.995
-0.515,-2.16
-0.48,-2.23
-0.5,-2.205
-0.565,-2.08
-0.595,-1.89
-0.515,-1.69
-0.345,-1.465
-0.05,-1.195
0.27,-0.85
0.505,-0.4
0.645,0.03
0.585,0.38
0.33,0.615
-0.07,0.69
-0.515,0.64
-0.89,0.495
-1.16,0.295
-1.315,0.11
-1.4,-0.01
-1.47,-0.09
-1.555,-0.13
-1.665,-0.185
-1.775,-0.225
-1.87,-0.275
-1.915,-0.335
-1.93,-0.38
-1.955,-0.4
-1.97,-0.43
-1.98,-0.43
-1.985,-0.435
-1.99,-0.455
-1.94,-0.475
-1.875,-0.5
-1.805,-0.54
-1.735,-0.565
-1.66,-0.555
-1.56,-0.555
-1.415,-0.475
-1.275,-0.435
-1.125,-0.39
-1.015,-0.33
-0.945,-0.31
-0.925,-0.28
-0.915,-0.265
-0.925,-0.255
-0.93,-0.25
-0.895,-0.255
-0.865,-0.275
-0.82,-0.27
-0.8,-0.305
-0.795,-0.315
-0.785,-0.325
-0.81,-0.345
-0.835,-0.385
-0.885,-0.39
-0.895,-0.41
-0.905,-0.34
-0.905,-0.34
-0.865,-0.34
-0.815,-0.36
-0.79,-0.37
-0.78,-0.4
-0.825,-0.435
-0.845,-0.42
-0.91,-0.46
-0.935,-0.47
-0.94,-0.495
-0.955,-0.495
-0.93,-0.485
-0.925,-0.48
-0.925,-0.48
-0.935,-0.48
-0.955,-0.505
-0.98,-0.525
-0.97,-0.54
-0.99,-0.56
-0.995,-0.605
-1.005,-0.62
-1.02,-0.635
-1.03,-0.63
-1.05,-0.645
-1.05,-0.65
-1.04,-0.64
-1.05,-0.625
-1.045,-0.595
-1.02,-0.575
-0.99,-0.57
-0.965,-0.58
-0.995,-0.605
-1.03,-0.635
-1.08,-0.655
-1.115,-0.64
-1.125,-0.645
-1.085,-0.63
-1.065,-0.625
-1.04,-0.625
-1.005,-0.625
-0.985,-0.635
-0.945,-0.655
-0.93,-0.68
-0.925,-0.685
-0.935,-0.71
-0.945,-0.71
-0.945,-0.715
-0.94,-0.7
-0.94,-0.65
-0.93,-0.585
-0.915,-0.565
-0.885,-0.535
-0.855,-0.535
-0.84,-0.56
-0.815,-0.575
-0.795,-0.575
-0.79,-0.58
-0.785,-0.57
-0.81,-0.53
-0.815,-0.49
-0.825,-0.465
-0.84,-0.46
-0.84,-0.475
-0.85,-0.48
-0.84,-0.495
-0.835,-0.475
-0.825,-0.46
-0.8,-0.43
-0.78,-0.41
-0.78,-0.39
-0.75,-0.405
-0.765,-0.41
-0.795,-0.41
-0.81,-0.415
-0.855,-0.425
-0.875,-0.44
-0.875,-0.45
-0.855,-0.44
-0.845,-0.405
-0.855,-0.395
-0.85,-0.375
-0.855,-0.39
-0.88,-0.42
-0.875,-0.44
-0.855,-0.475
-0.845,-0.48
-0.825,-0.48
-0.8,-0.47
-0.8,-0.46
-0.81,-0.45
-0.81,-0.445
-0.81,-0.435
-0.815,-0.44
-0.85,-0.445
-0.89,-0.465
-0.915,-0.455
-0.925,-0.435
-0.935,-0.415
-0.91,-0.4
-0.875,-0.39
-0.89,-0.405
-0.89,-0.47
-0.9,-0.49
-0.925,-0.53
-0.92,-0.525
-0.905,-0.535
-0.89,-0.52
-0.865,-0.525
-0.855,-0.52
-0.855,-0.51
-0.845,-0.505
-0.87,-0.505
-0.865,-0.5
-0.875,-0.505
-0.86,-0.505
-0.825,-0.51
-0.83,-0.5
-0.8,-0.495
-0.82,-0.51
-0.825,-0.525
-0.82,-0.53
-0.81,-0.53
-0.775,-0.51
-0.72,-0.485
-0.68,-0.48
-0.64,-0.475
-0.625,-0.47
-0.615,-0.465
-0.63,-0.435
-0.69,-0.395
-0.705,-0.35
-0.725,-0.345
-0.73,-0.32
-0.73,-0.33
-0.735,-0.315
-0.73,-0.335
-0.71,-0.32
-0.725,-0.32
-0.73,-0.325
-0.745,-0.335
-0.765,-0.33
-0.8,-0.32
-0.81,-0.345
-0.8,-0.36
-0.79,-0.375
-0.785,-0.39
-0.76,-0.41
-0.77,-0.39
-0.785,-0.415
-0.82,-0.43
-0.865,-0.46
-0.885,-0.505
-0.915,-0.51
-0.945,-0.5
-0.97,-0.49
-0.95,-0.44
-0.925,-0.4
-0.9,-0.4
-0.9,-0.42
-0.915,-0.43
-0.925,-0.44
-0.945,-0.46
-0.945,-0.47
-0.955,-0.5
-0.935,-0.505
-0.93,-0.545
-0.96,-0.535
-0.98,-0.54
-1.01,-0.51
-1.045,-0.5
-1.045,-0.505
-1.02,-0.52
-1.0,-0.545
-0.99,-0.56
-1.015,-0.6
-1.03,-0.635
-1.05,-0.68
-1.065,-0.73
-1.065,-0.815
-1.04,-0.95
-0.99,-1.115
-0.9,-1.31
-0.815,-1.505
-0.725,-1.68
-0.65,-1.865
-0.54,-2.035
-0.505,-2.125
-0.525,-2.115
-0.55,-2.025
-0.535,-1.87
-0.44,-1.675
-0.245,-1.45
-0.005,-1.185
0.265,-0.82
0.45,-0.38
0.51,0.09
0.34,0.445
0.015,0.645
-0.475,0.66
-0.97,0.535
-1.375,0.33
-1.595,0.105
-1.725,-0.07
-1.765,-0.185
-1.795,-0.245
-1.825,-0.3
-1.88,-0.36
-1.93,-0.415
-1.985,-0.47
-2.01,-0.53
-2.025,-0.555
-2.0,-0.555
-2.0,-0.545
-1.995,-0.535
-1.995,-0.57
-1.985,-0.59
-1.94,-0.62
-1.895,-0.635
-1.795,-0.615
-1.615,-0.57
-1.435,-0.505
-1.245,-0.415
-1.115,-0.37
-1.06,-0.315
-1.035,-0.285
-1.045,-0.285
-1.07,-0.3
-1.085,-0.335
-1.075,-0.34
-1.025,-0.36
-0.95,-0.33
-0.885,-0.31
-0.84,-0.325
-0.85,-0.345
-0.9,-0.345
-0.96,-0.335
-1.0,-0.33
-1.01,-0.335
-0.99,-0.36
-0.98,-0.405
-0.95,-0.395
-0.925,-0.405
-0.895,-0.41
-0.86,-0.425
-0.865,-0.445
-0.89,-0.44
-0.935,-0.465
-0.985,-0.45
-1.02,-0.445
-1.035,-0.445
-1.045,-0.445
-1.03,-0.475
-1.035,-0.505
-1.05,-0.525
-1.07,-0.52
-1.08,-0.505
-1.075,-0.51
-1.07,-0.52
-1.075,-0.55
-1.085,-0.565
-1.07,-0.585
-1.06,-0.605
-1.075,-0.645
-1.1,-0.645
-1.13,-0.62
-1.14,-0.62
-1.15,-0.615
-1.14,-0.63
-1.14,-0.655
-1.125,-0.68
-1.14,-0.675
-1.145,-0.695
-1.15,-0.695
-1.135,-0.675
-1.12,-0.685
-1.1,-0.685
-1.085,-0.655
-1.065,-0.64
-1.05,-0.655
-1.035,-0.66
-1.075,-0.66
-1.075,-0.66
-1.115,-0.68
-1.1,-0.72
-1.085,-0.74
-1.04,-0.755
-1.01,-0.745
-0.985,-0.705
-0.95,-0.67
-0.97,-0.62
-0.97,-0.595
-0.97,-0.58
-0.945,-0.575
-0.915,-0.62
-0.915,-0.635
-0.915,-0.655
-0.93,-0.665
-0.96,-0.63
-0.985,-0.59
-0.95,-0.565
-0.915,-0.505
-0.88,-0.52
-0.82,-0.51
-0.795,-0.495
-0.775,-0.52
-0.805,-0.525
